run,point,exp_x,exp_y,decoder_x,decoder_y
171,1,9.067,0.014,9.069,-0.008
171,2,15.068,0.014,15.068,-0.008
171,3,21.068,0.014,1000.0,1000.0
171,4,27.067,0.014,27.068,-0.008
171,5,33.07,0.014,33.07,-0.008
171,6,39.068,0.014,1000.0,1000.0
171,7,45.069,0.014,1000.0,1000.0
171,8,51.068,0.014,1000.0,1000.0
171,9,51.068,-5.983,51.068,-6.006
171,10,45.07,-5.983,45.07,-6.006
171,11,39.069,-5.983,39.069,-6.006
171,12,33.071,-5.983,33.071,-6.006
171,13,27.068,-5.983,27.069,-6.006
171,14,21.069,-5.983,1000.0,1000.0
171,15,15.07,-5.983,15.07,-6.006
171,16,9.069,-5.983,9.069,-6.006
171,17,9.069,-11.988,1000.0,1000.0
171,18,15.068,-11.988,1000.0,1000.0
171,19,21.068,-11.988,21.068,-6.006
171,20,27.067,-11.988,27.068,-6.006
171,21,33.07,-11.988,27.068,-6.006
171,22,39.068,-11.988,33.07,-6.006
171,23,45.069,-11.988,1000.0,1000.0
171,24,51.068,-11.988,45.069,-6.006
171,25,51.068,-17.983,45.069,-12.01
171,26,45.07,-17.983,39.069,-12.01
171,27,39.069,-17.983,54.06,-32.999
171,28,33.071,-17.983,27.069,-12.01
171,29,27.068,-17.983,21.069,-12.01
171,30,21.069,-17.983,1000.0,1000.0
171,31,15.071,-17.983,9.069,-12.01
171,32,9.069,-17.983,3.071,-12.01
171,33,9.069,-23.987,3.071,-18.006
171,34,15.068,-23.987,1000.0,1000.0
171,35,21.068,-23.987,1000.0,1000.0
171,36,27.067,-23.987,21.068,-18.006
171,37,33.07,-23.987,27.068,-18.006
171,38,39.068,-23.987,1000.0,1000.0
171,39,45.069,-23.987,39.068,-18.006
171,40,51.068,-23.987,45.069,-18.006
171,41,51.068,-29.983,45.069,-24.009
171,42,45.07,-29.983,39.069,-24.009
171,43,39.069,-29.983,33.071,-24.009
171,44,33.071,-29.983,27.069,-24.009
171,45,27.068,-29.983,63.494,-24.009
171,46,21.069,-29.983,1000.0,1000.0
171,47,15.071,-29.983,9.069,-24.009
171,48,9.069,-29.983,3.071,-24.009
171,49,9.069,-35.984,3.071,-30.007
171,50,15.068,-35.984,1000.0,1000.0
171,51,21.068,-35.984,15.068,-30.007
171,52,27.067,-35.984,21.068,-30.007
171,53,33.07,-35.984,27.068,-30.007
171,54,39.068,-35.984,33.07,-30.007
171,55,45.069,-35.984,39.068,-30.007
171,56,51.068,-35.984,45.069,-30.007
171,57,51.068,-41.987,45.069,-36.006
171,58,45.07,-41.987,1000.0,1000.0
171,59,39.069,-41.987,33.071,-36.006
171,60,33.071,-41.987,27.069,-36.006
171,61,27.068,-41.987,27.069,-36.006
171,62,21.069,-41.987,21.069,-36.006
171,63,15.071,-41.987,1000.0,1000.0
171,64,9.069,-41.987,9.069,-36.006
