run,point,exp_x,exp_y,decoder_x,decoder_y
210,1,9.067,0.014,9.067,-0.103
210,2,15.068,0.014,15.068,-0.103
210,3,21.068,0.014,1000.0,1000.0
210,4,27.067,0.014,27.068,-0.103
210,5,33.07,0.014,27.068,-0.103
210,6,39.068,0.014,33.07,-0.103
210,7,45.069,0.014,39.068,-0.103
210,8,51.068,0.014,45.069,-0.103
210,9,51.068,-5.983,45.069,-6.005
210,10,45.07,-5.983,1000.0,1000.0
210,11,39.069,-5.983,33.071,-6.005
210,12,33.071,-5.983,27.069,-6.005
210,13,27.068,-5.983,1000.0,1000.0
210,14,21.069,-5.983,1000.0,1000.0
210,15,15.07,-5.983,15.07,-6.005
210,16,9.069,-5.983,9.069,-6.005
210,17,9.069,-11.988,9.069,-6.005
210,18,15.068,-11.988,1000.0,1000.0
210,19,21.068,-11.988,21.068,-6.005
210,20,27.067,-11.988,27.068,-6.005
210,21,33.07,-11.988,27.068,-6.005
210,22,39.068,-11.988,33.07,-6.005
210,23,45.069,-11.988,1000.0,1000.0
210,24,51.068,-11.988,45.069,-6.005
210,25,51.068,-17.983,45.069,-12.01
210,26,45.07,-17.983,45.069,-12.01
210,27,39.069,-17.983,39.069,-12.01
210,28,33.071,-17.983,33.071,-12.01
210,29,27.068,-17.983,27.069,-39.001
210,30,21.069,-17.983,21.069,-12.01
210,31,15.071,-17.983,1000.0,1000.0
210,32,9.069,-17.983,9.069,-12.01
210,33,9.069,-23.987,9.069,-18.006
210,34,15.068,-23.987,1000.0,1000.0
210,35,21.068,-23.987,21.068,-18.006
210,36,27.067,-23.987,27.068,-18.006
210,37,33.07,-23.987,1000.0,1000.0
210,38,39.068,-23.987,39.068,-18.006
210,39,45.069,-23.987,39.068,-18.006
210,40,51.068,-23.987,45.069,-18.006
210,41,51.068,-29.983,45.069,-24.008
210,42,45.07,-29.983,1000.0,1000.0
210,43,39.069,-29.983,33.071,-24.008
210,44,33.071,-29.983,27.069,-24.008
210,45,27.068,-29.983,21.069,-24.008
210,46,21.069,-29.983,15.07,-24.008
210,47,15.071,-29.983,9.069,-24.008
210,48,9.069,-29.983,42.062,-62.999
210,49,9.069,-35.984,1000.0,1000.0
210,50,15.068,-35.984,1000.0,1000.0
210,51,21.068,-35.984,15.068,-30.005
210,52,27.067,-35.984,21.068,-30.005
210,53,33.07,-35.984,1000.0,1000.0
210,54,39.068,-35.984,33.07,-30.005
210,55,45.069,-35.984,39.068,-30.005
210,56,51.068,-35.984,1000.0,1000.0
210,57,51.068,-41.987,45.069,-36.005
210,58,45.07,-41.987,1000.0,1000.0
210,59,39.069,-41.987,1000.0,1000.0
210,60,33.071,-41.987,27.069,-36.005
210,61,27.068,-41.987,21.069,-36.005
210,62,21.069,-41.987,21.069,-36.005
210,63,15.071,-41.987,15.07,-36.005
210,64,9.069,-41.987,9.069,-57.001
