run,point,exp_x,exp_y,decoder_x,decoder_y
121,1,9.067,0.014,9.069,0.006
121,2,15.068,0.014,1000.0,1000.0
121,3,21.068,0.014,21.068,0.006
121,4,27.067,0.014,27.068,0.006
121,5,33.07,0.014,33.07,0.006
121,6,39.068,0.014,39.068,0.006
121,7,45.069,0.014,1000.0,1000.0
121,8,51.068,0.014,51.068,0.006
121,9,51.068,-5.983,51.068,-5.994
121,10,45.07,-5.983,45.07,-5.994
121,11,39.069,-5.983,39.069,-5.994
121,12,33.071,-5.983,33.071,-5.994
121,13,27.068,-5.983,1000.0,1000.0
121,14,21.069,-5.983,21.069,-5.994
121,15,15.07,-5.983,15.07,-5.994
121,16,9.069,-5.983,1000.0,1000.0
121,17,9.069,-11.988,1000.0,1000.0
121,18,15.068,-11.988,15.068,-11.997
121,19,21.068,-11.988,1000.0,1000.0
121,20,27.067,-11.988,0.072,-11.997
121,21,33.07,-11.988,1000.0,1000.0
121,22,39.068,-11.988,39.068,-11.997
121,23,45.069,-11.988,45.069,-11.997
121,24,51.068,-11.988,45.069,-11.997
121,25,51.068,-17.983,1000.0,1000.0
121,26,45.07,-17.983,39.069,-17.994
121,27,39.069,-17.983,33.071,-17.994
121,28,33.071,-17.983,33.071,-17.994
121,29,27.068,-17.983,27.069,-17.994
121,30,21.069,-17.983,1000.0,1000.0
121,31,15.071,-17.983,15.07,-17.994
121,32,9.069,-17.983,9.069,-17.994
121,33,9.069,-23.987,9.069,-23.899
121,34,15.068,-23.987,15.068,-23.899
121,35,21.068,-23.987,21.068,-23.899
121,36,27.067,-23.987,27.068,-23.899
121,37,33.07,-23.987,33.07,-23.899
121,38,39.068,-23.987,39.068,-23.899
121,39,45.069,-23.987,45.069,-23.899
121,40,51.068,-23.987,51.068,-23.899
121,41,51.068,-29.983,1000.0,1000.0
121,42,45.07,-29.983,45.07,-29.897
121,43,39.069,-29.983,39.069,-29.897
121,44,33.071,-29.983,1000.0,1000.0
121,45,27.068,-29.983,27.069,-29.897
121,46,21.069,-29.983,21.069,-29.897
121,47,15.071,-29.983,15.07,-29.897
121,48,9.069,-29.983,9.069,-29.897
121,49,9.069,-35.984,1000.0,1000.0
121,50,15.068,-35.984,15.068,-35.896
121,51,21.068,-35.984,21.068,-35.896
121,52,27.067,-35.984,21.068,-35.896
121,53,33.07,-35.984,27.068,-35.896
121,54,39.068,-35.984,1000.0,1000.0
121,55,45.069,-35.984,39.068,-35.896
121,56,51.068,-35.984,45.069,-35.896
121,57,51.068,-41.987,1000.0,1000.0
121,58,45.07,-41.987,39.069,-41.9
121,59,39.069,-41.987,33.071,-41.9
121,60,33.071,-41.987,27.069,-41.9
121,61,27.068,-41.987,21.069,-41.9
121,62,21.069,-41.987,15.07,-41.9
121,63,15.071,-41.987,1000.0,1000.0
121,64,9.069,-41.987,3.071,-41.9
