run,point,exp_x,exp_y,decoder_x,decoder_y
219,1,9.067,0.014,9.069,-0.089
219,2,15.068,0.014,15.07,-0.089
219,3,21.068,0.014,21.068,-0.089
219,4,27.067,0.014,27.068,-0.089
219,5,33.07,0.014,33.07,-0.089
219,6,39.068,0.014,1000.0,1000.0
219,7,45.069,0.014,45.069,-0.089
219,8,51.068,0.014,51.068,-0.089
219,9,51.068,-5.983,51.068,-6.089
219,10,45.07,-5.983,1000.0,1000.0
219,11,39.069,-5.983,39.069,-6.089
219,12,33.071,-5.983,33.071,-6.089
219,13,27.068,-5.983,27.069,-6.089
219,14,21.069,-5.983,21.069,-6.089
219,15,15.07,-5.983,1000.0,1000.0
219,16,9.069,-5.983,9.069,-6.089
219,17,9.069,-11.988,9.069,-12.093
219,18,15.068,-11.988,1000.0,1000.0
219,19,21.068,-11.988,21.068,-12.093
219,20,27.067,-11.988,27.068,-12.093
219,21,33.07,-11.988,33.07,-12.093
219,22,39.068,-11.988,1000.0,1000.0
219,23,45.069,-11.988,45.069,-12.093
219,24,51.068,-11.988,51.068,-12.093
219,25,51.068,-17.983,1000.0,1000.0
219,26,45.07,-17.983,45.07,-18.088
219,27,39.069,-17.983,39.069,-18.088
219,28,33.071,-17.983,1000.0,1000.0
219,29,27.068,-17.983,27.069,-18.088
219,30,21.069,-17.983,21.069,-18.088
219,31,15.071,-17.983,1000.0,1000.0
219,32,9.069,-17.983,9.069,-18.088
219,33,9.069,-23.987,9.07,-24.091
219,34,15.068,-23.987,1000.0,1000.0
219,35,21.068,-23.987,21.068,-24.091
219,36,27.067,-23.987,27.068,-24.091
219,37,33.07,-23.987,27.068,-24.091
219,38,39.068,-23.987,1000.0,1000.0
219,39,45.069,-23.987,39.068,-24.091
219,40,51.068,-23.987,45.069,-24.091
219,41,51.068,-29.983,45.069,-24.091
219,42,45.07,-29.983,1000.0,1000.0
219,43,39.069,-29.983,33.071,-24.091
219,44,33.071,-29.983,27.069,-24.091
219,45,27.068,-29.983,21.069,-24.091
219,46,21.069,-29.983,1000.0,1000.0
219,47,15.071,-29.983,9.069,-24.091
219,48,9.069,-29.983,3.071,-24.091
219,49,9.069,-35.984,3.071,-30.088
219,50,15.068,-35.984,9.067,-30.088
219,51,21.068,-35.984,1000.0,1000.0
219,52,27.067,-35.984,21.068,-30.088
219,53,33.07,-35.984,27.068,-30.088
219,54,39.068,-35.984,33.07,-30.088
219,55,45.069,-35.984,39.068,-30.088
219,56,51.068,-35.984,45.069,-30.088
219,57,51.068,-41.987,1000.0,1000.0
219,58,45.07,-41.987,39.069,-36.089
219,59,39.069,-41.987,33.071,-36.089
219,60,33.071,-41.987,27.069,-36.089
219,61,27.068,-41.987,21.069,-36.089
219,62,21.069,-41.987,15.07,-36.089
219,63,15.071,-41.987,1000.0,1000.0
219,64,9.069,-41.987,3.071,-36.089
