run,point,exp_x,exp_y,decoder_x,decoder_y
239,1,9.067,0.014,9.067,0.008
239,2,15.068,0.014,15.07,0.008
239,3,21.068,0.014,21.068,0.008
239,4,27.067,0.014,27.068,0.008
239,5,33.07,0.014,33.07,0.008
239,6,39.068,0.014,39.068,0.008
239,7,45.069,0.014,45.069,0.008
239,8,51.068,0.014,51.068,0.008
239,9,51.068,-5.983,51.068,-5.99
239,10,45.07,-5.983,45.07,-21.0
239,11,39.069,-5.983,39.069,-5.99
239,12,33.071,-5.983,39.069,-5.99
239,13,27.068,-5.983,39.069,-5.99
239,14,21.069,-5.983,39.069,-5.99
239,15,15.07,-5.983,33.071,-5.99
239,16,9.069,-5.983,27.069,-5.99
239,17,9.069,-11.988,1000.0,1000.0
239,18,15.068,-11.988,1000.0,1000.0
239,19,21.068,-11.988,39.068,-11.994
239,20,27.067,-11.988,45.069,-11.994
239,21,33.07,-11.988,51.068,-11.994
239,22,39.068,-11.988,57.068,-11.994
239,23,45.069,-11.988,63.07,-11.994
239,24,51.068,-11.988,68.94,-11.994
239,25,51.068,-17.983,68.94,-17.99
239,26,45.07,-17.983,62.943,-17.99
239,27,39.069,-17.983,56.94,-17.99
239,28,33.071,-17.983,50.941,-17.99
239,29,27.068,-17.983,1000.0,1000.0
239,30,21.069,-17.983,38.941,-17.99
239,31,15.071,-17.983,32.943,-17.99
239,32,9.069,-17.983,26.94,-17.99
239,33,9.069,-23.987,26.94,-23.992
239,34,15.068,-23.987,32.942,-23.992
239,35,21.068,-23.987,38.939,-23.992
239,36,27.067,-23.987,1000.0,1000.0
239,37,33.07,-23.987,50.94,-23.992
239,38,39.068,-23.987,56.939,-23.992
239,39,45.069,-23.987,1000.0,1000.0
239,40,51.068,-23.987,68.94,-23.992
239,41,51.068,-29.983,68.94,-29.991
239,42,45.07,-29.983,68.94,-29.991
239,43,39.069,-29.983,1000.0,1000.0
239,44,33.071,-29.983,56.94,-29.991
239,45,27.068,-29.983,50.941,-29.991
239,46,21.069,-29.983,44.94,-29.991
239,47,15.071,-29.983,1000.0,1000.0
239,48,9.069,-29.983,32.943,-29.991
239,49,9.069,-35.984,32.943,-35.893
239,50,15.068,-35.984,38.939,-35.893
239,51,21.068,-35.984,1000.0,1000.0
239,52,27.067,-35.984,50.94,-35.893
239,53,33.07,-35.984,56.939,-35.893
239,54,39.068,-35.984,62.942,-35.893
239,55,45.069,-35.984,1000.0,1000.0
239,56,51.068,-35.984,68.987,-35.893
239,57,51.068,-41.987,68.987,-41.896
239,58,45.07,-41.987,62.991,-41.896
239,59,39.069,-41.987,1000.0,1000.0
239,60,33.071,-41.987,50.989,-41.896
239,61,27.068,-41.987,44.989,-41.896
239,62,21.069,-41.987,44.989,-41.896
239,63,15.071,-41.987,38.988,-41.896
239,64,9.069,-41.987,1000.0,1000.0
