run,point,exp_x,exp_y,decoder_x,decoder_y
265,1,9.067,0.014,8.969,-0.036
265,2,15.068,0.014,14.97,-0.036
265,3,21.068,0.014,21.868,-0.036
265,4,27.067,0.014,27.871,-0.036
265,5,33.07,0.014,1000.0,1000.0
265,6,39.068,0.014,40.17,-0.036
265,7,45.069,0.014,1000.0,1000.0
265,8,51.068,0.014,53.07,-0.036
265,9,51.068,-5.983,1000.0,1000.0
265,10,45.07,-5.983,53.07,-6.337
265,11,39.069,-5.983,47.071,-6.337
265,12,33.071,-5.983,41.07,-6.337
265,13,27.068,-5.983,1000.0,1000.0
265,14,21.069,-5.983,1000.0,1000.0
265,15,15.07,-5.983,21.869,-6.337
265,16,9.069,-5.983,15.87,-6.337
265,17,9.069,-11.988,8.97,-6.337
265,18,15.068,-11.988,1000.0,1000.0
265,19,21.068,-11.988,0.067,-6.337
265,20,27.067,-11.988,0.067,-12.636
265,21,33.07,-11.988,0.067,-12.636
265,22,39.068,-11.988,1000.0,1000.0
265,23,45.069,-11.988,6.066,-12.636
265,24,51.068,-11.988,1000.0,1000.0
265,25,51.068,-17.983,18.368,-12.636
265,26,45.07,-17.983,1000.0,1000.0
265,27,39.069,-17.983,31.265,-12.636
265,28,33.071,-17.983,1000.0,1000.0
265,29,27.068,-17.983,43.268,-12.636
265,30,21.069,-17.983,1000.0,1000.0
265,31,15.071,-17.983,37.267,-18.937
265,32,9.069,-17.983,31.266,-18.937
265,33,9.069,-23.987,1000.0,1000.0
265,34,15.068,-23.987,18.369,-18.937
265,35,21.068,-23.987,12.067,-18.937
265,36,27.067,-23.987,6.067,-18.937
265,37,33.07,-23.987,0.074,-18.937
265,38,39.068,-23.987,0.071,-18.937
265,39,45.069,-23.987,0.068,-18.937
265,40,51.068,-23.987,0.068,-25.235
265,41,51.068,-29.983,6.066,-25.235
265,42,45.07,-29.983,12.066,-25.235
265,43,39.069,-29.983,18.966,-25.235
265,44,33.071,-29.983,24.966,-25.235
265,45,27.068,-29.983,31.265,-25.235
265,46,21.069,-29.983,37.266,-25.235
265,47,15.071,-29.983,44.165,-25.235
265,48,9.069,-29.983,50.166,-25.235
265,49,9.069,-35.984,50.166,-25.235
265,50,15.068,-35.984,50.166,-31.539
265,51,21.068,-35.984,1000.0,1000.0
265,52,27.067,-35.984,38.169,-31.539
265,53,33.07,-35.984,31.266,-31.539
265,54,39.068,-35.984,25.267,-31.539
265,55,45.069,-35.984,1000.0,1000.0
265,56,51.068,-35.984,12.97,-31.539
265,57,51.068,-41.987,6.067,-31.539
265,58,45.07,-41.987,1000.0,1000.0
265,59,39.069,-41.987,1000.0,1000.0
265,60,33.071,-41.987,1000.0,1000.0
265,61,27.068,-41.987,4.396,-37.835
265,62,21.069,-41.987,10.397,-37.835
265,63,15.071,-41.987,17.296,-37.835
265,64,9.069,-41.987,1000.0,1000.0
265,65,,,29.596,-37.835
265,66,,,35.597,-37.835
265,67,,,42.498,-37.835
265,68,,,1000.0,1000.0
265,69,,,54.496,-37.835
265,70,,,54.496,-44.139
265,71,,,48.499,-44.139
265,72,,,1000.0,1000.0
265,73,,,1000.0,1000.0
265,74,,,1000.0,1000.0
265,75,,,1000.0,1000.0
265,76,,,1000.0,1000.0
265,77,,,10.398,-44.139
265,78,,,10.398,-44.139
265,79,,,4.397,-44.139
265,80,,,4.397,-61.673
265,81,,,10.397,-44.139
265,82,,,16.395,-49.675
265,83,,,23.298,-44.139
265,84,,,29.296,-44.139
265,85,,,1000.0,1000.0
265,86,,,1000.0,1000.0
265,87,,,48.498,-44.139
265,88,,,54.496,-44.139
265,89,,,21.933,-5.573
