run,point,exp_x,exp_y,decoder_x,decoder_y
232,1,9.067,0.014,9.067,-0.053
232,2,15.068,0.014,15.068,-0.053
232,3,21.068,0.014,21.068,-0.053
232,4,27.067,0.014,1000.0,1000.0
232,5,33.07,0.014,33.07,-0.053
232,6,39.068,0.014,39.068,-0.053
232,7,45.069,0.014,45.069,-0.053
232,8,51.068,0.014,51.068,-0.053
232,9,51.068,-5.983,51.068,-6.053
232,10,45.07,-5.983,1000.0,1000.0
232,11,39.069,-5.983,39.069,-6.053
232,12,33.071,-5.983,33.559,-6.053
232,13,27.068,-5.983,27.069,-6.053
232,14,21.069,-5.983,21.069,-6.053
232,15,15.07,-5.983,15.07,-6.053
232,16,9.069,-5.983,9.069,-6.053
232,17,9.069,-11.988,9.069,-12.057
232,18,15.068,-11.988,15.07,-12.057
232,19,21.068,-11.988,1000.0,1000.0
232,20,27.067,-11.988,27.068,-12.057
232,21,33.07,-11.988,33.07,-12.057
232,22,39.068,-11.988,39.068,-12.057
232,23,45.069,-11.988,45.069,-12.057
232,24,51.068,-11.988,51.068,-12.057
232,25,51.068,-17.983,1000.0,1000.0
232,26,45.07,-17.983,45.07,-18.052
232,27,39.069,-17.983,45.07,-18.052
232,28,33.071,-17.983,39.069,-18.052
232,29,27.068,-17.983,33.071,-18.052
232,30,21.069,-17.983,27.069,-18.052
232,31,15.071,-17.983,21.069,-18.052
232,32,9.069,-17.983,15.07,-18.052
232,33,9.069,-23.987,1000.0,1000.0
232,34,15.068,-23.987,21.068,-24.056
232,35,21.068,-23.987,27.068,-24.056
232,36,27.067,-23.987,42.014,-33.0
232,37,33.07,-23.987,39.068,-24.056
232,38,39.068,-23.987,45.069,-24.056
232,39,45.069,-23.987,1000.0,1000.0
232,40,51.068,-23.987,57.068,-24.056
232,41,51.068,-29.983,57.068,-30.053
232,42,45.07,-29.983,51.07,-30.053
232,43,39.069,-29.983,1000.0,1000.0
232,44,33.071,-29.983,39.069,-30.053
232,45,27.068,-29.983,33.071,-30.053
232,46,21.069,-29.983,27.069,-30.053
232,47,15.071,-29.983,1000.0,1000.0
232,48,9.069,-29.983,15.07,-30.053
232,49,9.069,-35.984,15.07,-36.053
232,50,15.068,-35.984,21.068,-36.053
232,51,21.068,-35.984,1000.0,1000.0
232,52,27.067,-35.984,33.07,-36.053
232,53,33.07,-35.984,39.068,-36.053
232,54,39.068,-35.984,39.068,-36.053
232,55,45.069,-35.984,45.069,-36.053
232,56,51.068,-35.984,51.068,-66.07
232,57,51.068,-41.987,1000.0,1000.0
232,58,45.07,-41.987,45.07,-42.056
232,59,39.069,-41.987,39.069,-42.056
232,60,33.071,-41.987,1000.0,1000.0
232,61,27.068,-41.987,27.069,-42.056
232,62,21.069,-41.987,21.069,-42.056
232,63,15.071,-41.987,15.07,-42.056
232,64,9.069,-41.987,1000.0,1000.0
