run,point,exp_x,exp_y,decoder_x,decoder_y
47,1,9.067,0.014,9.067,-0.139
47,2,15.068,0.014,15.068,-0.139
47,3,21.068,0.014,21.068,-0.139
47,4,27.067,0.014,27.068,-0.139
47,5,33.07,0.014,33.07,-0.139
47,6,39.068,0.014,39.068,-0.139
47,7,45.069,0.014,45.069,-0.139
47,8,51.068,0.014,51.068,-0.139
47,9,51.068,-5.983,51.068,-6.14
47,10,45.07,-5.983,45.07,-6.14
47,11,39.069,-5.983,1000.0,1000.0
47,12,33.071,-5.983,33.071,-6.14
47,13,27.068,-5.983,27.069,-6.14
47,14,21.069,-5.983,21.069,-6.14
47,15,15.07,-5.983,15.07,-6.14
47,16,9.069,-5.983,9.069,-6.14
47,17,9.069,-11.988,9.069,-12.143
47,18,15.068,-11.988,1000.0,1000.0
47,19,21.068,-11.988,21.068,-12.143
47,20,27.067,-11.988,27.068,-12.143
47,21,33.07,-11.988,33.07,-12.143
47,22,39.068,-11.988,39.068,-12.143
47,23,45.069,-11.988,45.069,-12.143
47,24,51.068,-11.988,51.068,-12.143
47,25,51.068,-17.983,51.068,-18.139
47,26,45.07,-17.983,51.068,-18.139
47,27,39.069,-17.983,45.07,-18.139
47,28,33.071,-17.983,39.069,-18.139
47,29,27.068,-17.983,39.069,-18.139
47,30,21.069,-17.983,33.071,-18.139
47,31,15.071,-17.983,27.069,-18.139
47,32,9.069,-17.983,21.069,-18.139
47,33,9.069,-23.987,21.069,-24.142
47,34,15.068,-23.987,27.068,-24.142
47,35,21.068,-23.987,33.07,-24.142
47,36,27.067,-23.987,33.07,-24.142
47,37,33.07,-23.987,39.068,-24.142
47,38,39.068,-23.987,45.069,-24.142
47,39,45.069,-23.987,51.068,-24.142
47,40,51.068,-23.987,57.068,-24.142
47,41,51.068,-29.983,57.068,-30.138
47,42,45.07,-29.983,51.07,-30.138
47,43,39.069,-29.983,45.07,-30.138
47,44,33.071,-29.983,45.07,-30.138
47,45,27.068,-29.983,39.069,-30.138
47,46,21.069,-29.983,33.071,-30.138
47,47,15.071,-29.983,27.069,-30.138
47,48,9.069,-29.983,21.069,-30.138
47,49,9.069,-35.984,21.069,-36.141
47,50,15.068,-35.984,27.068,-36.141
47,51,21.068,-35.984,33.07,-36.141
47,52,27.067,-35.984,33.07,-36.141
47,53,33.07,-35.984,39.068,-36.141
47,54,39.068,-35.984,45.069,-36.141
47,55,45.069,-35.984,51.068,-36.141
47,56,51.068,-35.984,57.068,-36.141
47,57,51.068,-41.987,57.068,-42.143
47,58,45.07,-41.987,51.07,-42.143
47,59,39.069,-41.987,45.07,-42.143
47,60,33.071,-41.987,39.069,-42.143
47,61,27.068,-41.987,33.071,-42.143
47,62,21.069,-41.987,27.069,-42.143
47,63,15.071,-41.987,21.069,-42.143
47,64,9.069,-41.987,15.07,-42.143
