run,point,exp_x,exp_y,decoder_x,decoder_y
127,1,9.067,0.014,9.069,-0.0
127,2,15.068,0.014,15.068,-0.0
127,3,21.068,0.014,21.068,-0.0
127,4,27.067,0.014,27.068,-0.0
127,5,33.07,0.014,33.07,-0.0
127,6,39.068,0.014,39.068,-0.0
127,7,45.069,0.014,1000.0,1000.0
127,8,51.068,0.014,51.068,-0.0
127,9,51.068,-5.983,51.068,-6.0
127,10,45.07,-5.983,45.07,-6.0
127,11,39.069,-5.983,39.069,-27.001
127,12,33.071,-5.983,33.071,-6.0
127,13,27.068,-5.983,27.069,-6.0
127,14,21.069,-5.983,21.069,-6.0
127,15,15.07,-5.983,15.07,-6.0
127,16,9.069,-5.983,9.069,-6.0
127,17,9.069,-11.988,9.069,-12.004
127,18,15.068,-11.988,15.068,-12.004
127,19,21.068,-11.988,21.068,-12.004
127,20,27.067,-11.988,1000.0,1000.0
127,21,33.07,-11.988,33.07,-12.004
127,22,39.068,-11.988,39.068,-12.004
127,23,45.069,-11.988,39.068,-12.004
127,24,51.068,-11.988,45.069,-12.004
127,25,51.068,-17.983,45.069,-18.0
127,26,45.07,-17.983,39.069,-18.0
127,27,39.069,-17.983,1000.0,1000.0
127,28,33.071,-17.983,33.071,-18.0
127,29,27.068,-17.983,27.069,-18.0
127,30,21.069,-17.983,21.069,-18.0
127,31,15.071,-17.983,15.07,-18.0
127,32,9.069,-17.983,9.069,-18.0
127,33,9.069,-23.987,9.069,-24.003
127,34,15.068,-23.987,1000.0,1000.0
127,35,21.068,-23.987,21.068,-24.003
127,36,27.067,-23.987,27.068,-24.003
127,37,33.07,-23.987,33.07,-33.0
127,38,39.068,-23.987,1000.0,1000.0
127,39,45.069,-23.987,42.067,-21.001
127,40,51.068,-23.987,51.068,-24.003
127,41,51.068,-29.983,51.068,-30.0
127,42,45.07,-29.983,1000.0,1000.0
127,43,39.069,-29.983,39.069,-30.0
127,44,33.071,-29.983,33.071,-30.0
127,45,27.068,-29.983,1000.0,1000.0
127,46,21.069,-29.983,21.069,-30.0
127,47,15.071,-29.983,1000.0,1000.0
127,48,9.069,-29.983,1000.0,1000.0
127,49,9.069,-35.984,9.069,-36.0
127,50,15.068,-35.984,15.068,-36.0
127,51,21.068,-35.984,1000.0,1000.0
127,52,27.067,-35.984,27.068,-36.0
127,53,33.07,-35.984,33.07,-36.0
127,54,39.068,-35.984,39.068,-36.0
127,55,45.069,-35.984,1000.0,1000.0
127,56,51.068,-35.984,1000.0,1000.0
127,57,51.068,-41.987,51.068,-42.004
127,58,45.07,-41.987,1000.0,1000.0
127,59,39.069,-41.987,39.069,-42.004
127,60,33.071,-41.987,33.071,-42.004
127,61,27.068,-41.987,27.069,-42.004
127,62,21.069,-41.987,21.069,-42.004
127,63,15.071,-41.987,1000.0,1000.0
127,64,9.069,-41.987,9.069,-42.004
