run,point,exp_x,exp_y,decoder_x,decoder_y
220,1,9.067,0.014,1000.0,1000.0
220,2,15.068,0.014,15.07,-0.105
220,3,21.068,0.014,21.069,-0.105
220,4,27.067,0.014,27.067,-0.105
220,5,33.07,0.014,33.56,-0.105
220,6,39.068,0.014,38.668,-0.105
220,7,45.069,0.014,46.07,-0.105
220,8,51.068,0.014,51.07,-0.105
220,9,51.068,-5.983,51.071,-6.106
220,10,45.07,-5.983,45.071,-6.106
220,11,39.069,-5.983,39.068,-6.106
220,12,33.071,-5.983,33.074,-6.106
220,13,27.068,-5.983,27.068,-6.106
220,14,21.069,-5.983,21.069,-45.001
220,15,15.07,-5.983,15.071,-6.106
220,16,9.069,-5.983,1000.0,1000.0
220,17,9.069,-11.988,9.067,-12.11
220,18,15.068,-11.988,15.07,-12.11
220,19,21.068,-11.988,21.069,-45.001
220,20,27.067,-11.988,27.067,-12.11
220,21,33.07,-11.988,33.073,-12.11
220,22,39.068,-11.988,39.066,-12.11
220,23,45.069,-11.988,45.07,-12.11
220,24,51.068,-11.988,51.07,-12.11
220,25,51.068,-17.983,1000.0,1000.0
220,26,45.07,-17.983,45.071,-18.105
220,27,39.069,-17.983,39.069,-18.105
220,28,33.071,-17.983,39.069,-18.105
220,29,27.068,-17.983,33.071,-18.105
220,30,21.069,-17.983,27.069,-18.105
220,31,15.071,-17.983,21.069,-18.105
220,32,9.069,-17.983,1000.0,1000.0
220,33,9.069,-23.987,15.07,-24.108
220,34,15.068,-23.987,21.068,-24.108
220,35,21.068,-23.987,27.068,-24.108
220,36,27.067,-23.987,1000.0,1000.0
220,37,33.07,-23.987,39.068,-24.108
220,38,39.068,-23.987,45.07,-24.108
220,39,45.069,-23.987,45.07,-24.108
220,40,51.068,-23.987,51.068,-24.108
220,41,51.068,-29.983,51.068,-30.105
220,42,45.07,-29.983,1000.0,1000.0
220,43,39.069,-29.983,39.069,-30.105
220,44,33.071,-29.983,33.073,-30.105
220,45,27.068,-29.983,27.069,-30.105
220,46,21.069,-29.983,21.069,-30.105
220,47,15.071,-29.983,15.071,-30.105
220,48,9.069,-29.983,9.069,-30.105
220,49,9.069,-35.984,9.069,-36.106
220,50,15.068,-35.984,29.964,-51.0
220,51,21.068,-35.984,21.068,-36.106
220,52,27.067,-35.984,27.068,-36.106
220,53,33.07,-35.984,33.071,-32.999
220,54,39.068,-35.984,39.068,-36.106
220,55,45.069,-35.984,45.07,-36.106
220,56,51.068,-35.984,51.068,-36.106
220,57,51.068,-41.987,1000.0,1000.0
220,58,45.07,-41.987,45.07,-42.109
220,59,39.069,-41.987,39.069,-42.109
220,60,33.071,-41.987,1000.0,1000.0
220,61,27.068,-41.987,27.069,-42.109
220,62,21.069,-41.987,21.069,-42.109
220,63,15.071,-41.987,21.069,-42.109
220,64,9.069,-41.987,23.961,-50.999
