run,point,exp_x,exp_y,decoder_x,decoder_y
33,1,9.067,0.014,9.069,-0.138
33,2,15.068,0.014,1000.0,1000.0
33,3,21.068,0.014,21.068,-0.138
33,4,27.067,0.014,27.069,-0.138
33,5,33.07,0.014,33.07,-0.138
33,6,39.068,0.014,39.069,-0.138
33,7,45.069,0.014,45.07,-0.138
33,8,51.068,0.014,51.068,-0.138
33,9,51.068,-5.983,51.068,-6.138
33,10,45.07,-5.983,45.071,-6.138
33,11,39.069,-5.983,39.07,-27.0
33,12,33.071,-5.983,33.071,-6.138
33,13,27.068,-5.983,33.071,-6.138
33,14,21.069,-5.983,27.07,-6.138
33,15,15.07,-5.983,21.069,-6.138
33,16,9.069,-5.983,15.071,-6.138
33,17,9.069,-11.988,15.071,-12.14
33,18,15.068,-11.988,1000.0,1000.0
33,19,21.068,-11.988,27.069,-12.14
33,20,27.067,-11.988,33.07,-12.14
33,21,33.07,-11.988,39.069,-12.14
33,22,39.068,-11.988,45.07,-12.14
33,23,45.069,-11.988,51.068,-12.14
33,24,51.068,-11.988,51.068,-12.14
33,25,51.068,-17.983,51.068,-18.136
33,26,45.07,-17.983,45.071,-18.136
33,27,39.069,-17.983,45.071,-18.136
33,28,33.071,-17.983,39.07,-18.136
33,29,27.068,-17.983,33.071,-18.136
33,30,21.069,-17.983,27.07,-18.136
33,31,15.071,-17.983,1000.0,1000.0
33,32,9.069,-17.983,21.069,-18.136
33,33,9.069,-23.987,21.069,-24.14
33,34,15.068,-23.987,27.069,-24.14
33,35,21.068,-23.987,33.07,-24.14
33,36,27.067,-23.987,39.069,-24.14
33,37,33.07,-23.987,45.07,-24.14
33,38,39.068,-23.987,51.068,-24.14
33,39,45.069,-23.987,57.069,-24.14
33,40,51.068,-23.987,57.069,-24.14
33,41,51.068,-29.983,57.069,-30.137
33,42,45.07,-29.983,51.07,-30.137
33,43,39.069,-29.983,45.071,-30.137
33,44,33.071,-29.983,39.07,-30.137
33,45,27.068,-29.983,1000.0,1000.0
33,46,21.069,-29.983,33.071,-30.137
33,47,15.071,-29.983,27.07,-30.137
33,48,9.069,-29.983,1000.0,1000.0
33,49,9.069,-35.984,21.069,-36.137
33,50,15.068,-35.984,27.069,-36.137
33,51,21.068,-35.984,27.069,-36.137
33,52,27.067,-35.984,33.07,-36.137
33,53,33.07,-35.984,39.069,-36.137
33,54,39.068,-35.984,39.069,-36.137
33,55,45.069,-35.984,45.07,-36.137
33,56,51.068,-35.984,51.068,-15.002
33,57,51.068,-41.987,51.068,-36.137
33,58,45.07,-41.987,45.071,-36.137
33,59,39.069,-41.987,39.07,-36.137
33,60,33.071,-41.987,1000.0,1000.0
33,61,27.068,-41.987,33.071,-36.137
33,62,21.069,-41.987,27.07,-36.137
33,63,15.071,-41.987,21.069,-36.137
33,64,9.069,-41.987,21.069,-36.137
