run,point,exp_x,exp_y,decoder_x,decoder_y
183,1,9.067,0.014,9.069,-0.008
183,2,15.068,0.014,15.07,-0.008
183,3,21.068,0.014,21.068,-0.008
183,4,27.067,0.014,27.068,-0.008
183,5,33.07,0.014,0.0,-66.07
183,6,39.068,0.014,39.068,-0.008
183,7,45.069,0.014,45.069,-0.008
183,8,51.068,0.014,51.068,-0.008
183,9,51.068,-5.983,51.068,-6.007
183,10,45.07,-5.983,45.07,-6.007
183,11,39.069,-5.983,39.069,-6.007
183,12,33.071,-5.983,33.071,-6.007
183,13,27.068,-5.983,27.069,-6.007
183,14,21.069,-5.983,60.063,-45.001
183,15,15.07,-5.983,15.07,-6.007
183,16,9.069,-5.983,9.069,-6.007
183,17,9.069,-11.988,9.069,-12.011
183,18,15.068,-11.988,15.07,-12.011
183,19,21.068,-11.988,21.068,-12.011
183,20,27.067,-11.988,21.068,-12.011
183,21,33.07,-11.988,27.068,-12.011
183,22,39.068,-11.988,33.07,-12.011
183,23,45.069,-11.988,1000.0,1000.0
183,24,51.068,-11.988,45.069,-12.011
183,25,51.068,-17.983,45.069,-18.007
183,26,45.07,-17.983,1000.0,1000.0
183,27,39.069,-17.983,33.071,-18.007
183,28,33.071,-17.983,27.069,-18.007
183,29,27.068,-17.983,27.069,-18.007
183,30,21.069,-17.983,21.069,-18.007
183,31,15.071,-17.983,15.07,-18.007
183,32,9.069,-17.983,9.069,-18.007
183,33,9.069,-23.987,9.069,-24.009
183,34,15.068,-23.987,1000.0,1000.0
183,35,21.068,-23.987,21.068,-24.009
183,36,27.067,-23.987,27.068,-24.009
183,37,33.07,-23.987,1000.0,1000.0
183,38,39.068,-23.987,39.068,-24.009
183,39,45.069,-23.987,45.069,-24.009
183,40,51.068,-23.987,51.068,-24.009
183,41,51.068,-29.983,1000.0,1000.0
183,42,45.07,-29.983,45.07,-30.008
183,43,39.069,-29.983,39.069,-30.008
183,44,33.071,-29.983,1000.0,1000.0
183,45,27.068,-29.983,27.069,-30.008
183,46,21.069,-29.983,1000.0,1000.0
183,47,15.071,-29.983,1000.0,1000.0
183,48,9.069,-29.983,1000.0,1000.0
183,49,9.069,-35.984,9.069,-36.008
183,50,15.068,-35.984,15.07,-36.008
183,51,21.068,-35.984,21.068,-36.008
183,52,27.067,-35.984,1000.0,1000.0
183,53,33.07,-35.984,33.07,-36.008
183,54,39.068,-35.984,39.068,-36.008
183,55,45.069,-35.984,1000.0,1000.0
183,56,51.068,-35.984,51.068,-36.008
183,57,51.068,-41.987,51.068,-42.011
183,58,45.07,-41.987,45.07,-42.011
183,59,39.069,-41.987,39.069,-42.011
183,60,33.071,-41.987,33.071,-42.011
183,61,27.068,-41.987,27.069,-42.011
183,62,21.069,-41.987,21.069,-42.011
183,63,15.071,-41.987,21.069,-42.011
183,64,9.069,-41.987,15.07,-42.011
