run,point,exp_x,exp_y,decoder_x,decoder_y
32,1,9.067,0.014,9.067,-0.031
32,2,15.068,0.014,15.068,-0.031
32,3,21.068,0.014,1000.0,1000.0
32,4,27.067,0.014,27.068,-0.031
32,5,33.07,0.014,33.07,-0.031
32,6,39.068,0.014,39.068,-0.031
32,7,45.069,0.014,39.068,-0.031
32,8,51.068,0.014,45.069,-0.031
32,9,51.068,-5.983,45.069,-6.029
32,10,45.07,-5.983,39.069,-6.029
32,11,39.069,-5.983,33.071,-6.029
32,12,33.071,-5.983,27.069,-6.029
32,13,27.068,-5.983,21.069,-6.029
32,14,21.069,-5.983,15.07,-6.029
32,15,15.07,-5.983,9.069,-6.029
32,16,9.069,-5.983,3.071,-6.029
32,17,9.069,-11.988,3.071,-12.033
32,18,15.068,-11.988,9.067,-12.033
32,19,21.068,-11.988,15.068,-12.033
32,20,27.067,-11.988,21.068,-12.033
32,21,33.07,-11.988,27.068,-12.033
32,22,39.068,-11.988,1000.0,1000.0
32,23,45.069,-11.988,1000.0,1000.0
32,24,51.068,-11.988,39.068,-12.033
32,25,51.068,-17.983,39.068,-18.029
32,26,45.07,-17.983,33.071,-18.029
32,27,39.069,-17.983,27.069,-18.029
32,28,33.071,-17.983,21.069,-18.029
32,29,27.068,-17.983,15.07,-18.029
32,30,21.069,-17.983,15.07,-18.029
32,31,15.071,-17.983,9.069,-18.029
32,32,9.069,-17.983,3.071,-18.029
32,33,9.069,-23.987,1000.0,1000.0
32,34,15.068,-23.987,9.067,-24.032
32,35,21.068,-23.987,15.068,-24.032
32,36,27.067,-23.987,21.068,-24.032
32,37,33.07,-23.987,27.068,-24.032
32,38,39.068,-23.987,42.038,-33.0
32,39,45.069,-23.987,39.068,-24.032
32,40,51.068,-23.987,45.069,-24.032
32,41,51.068,-29.983,45.069,-30.03
32,42,45.07,-29.983,39.069,-30.03
32,43,39.069,-29.983,33.071,-32.999
32,44,33.071,-29.983,27.069,-30.03
32,45,27.068,-29.983,21.069,-30.03
32,46,21.069,-29.983,15.07,-30.03
32,47,15.071,-29.983,9.069,-30.03
32,48,9.069,-29.983,3.071,-30.03
32,49,9.069,-35.984,3.071,-36.031
32,50,15.068,-35.984,9.069,-36.031
32,51,21.068,-35.984,15.068,-36.031
32,52,27.067,-35.984,21.068,-36.031
32,53,33.07,-35.984,21.068,-36.031
32,54,39.068,-35.984,27.068,-36.031
32,55,45.069,-35.984,33.07,-36.031
32,56,51.068,-35.984,39.068,-36.031
32,57,51.068,-41.987,39.068,-42.033
32,58,45.07,-41.987,33.071,-42.033
32,59,39.069,-41.987,27.069,-42.033
32,60,33.071,-41.987,1000.0,1000.0
32,61,27.068,-41.987,15.07,-42.033
32,62,21.069,-41.987,9.069,-42.033
32,63,15.071,-41.987,3.071,-42.033
32,64,9.069,-41.987,0.042,-42.033
