run,point,exp_x,exp_y,decoder_x,decoder_y
89,1,9.067,0.014,9.069,-0.009
89,2,15.068,0.014,15.068,-0.009
89,3,21.068,0.014,21.068,-0.009
89,4,27.067,0.014,27.068,-0.009
89,5,33.07,0.014,33.07,-0.009
89,6,39.068,0.014,39.068,-0.009
89,7,45.069,0.014,1000.0,1000.0
89,8,51.068,0.014,51.068,-0.009
89,9,51.068,-5.983,51.068,-6.009
89,10,45.07,-5.983,45.07,-6.009
89,11,39.069,-5.983,39.069,-6.009
89,12,33.071,-5.983,33.071,-6.009
89,13,27.068,-5.983,27.069,-6.009
89,14,21.069,-5.983,21.069,-6.009
89,15,15.07,-5.983,15.07,-6.009
89,16,9.069,-5.983,15.07,-6.009
89,17,9.069,-11.988,15.07,-11.914
89,18,15.068,-11.988,21.068,-11.914
89,19,21.068,-11.988,27.068,-11.914
89,20,27.067,-11.988,33.07,-11.914
89,21,33.07,-11.988,39.068,-11.914
89,22,39.068,-11.988,45.069,-11.914
89,23,45.069,-11.988,51.068,-11.914
89,24,51.068,-11.988,57.068,-11.914
89,25,51.068,-17.983,57.068,-17.911
89,26,45.07,-17.983,51.07,-17.911
89,27,39.069,-17.983,45.07,-17.911
89,28,33.071,-17.983,39.069,-17.911
89,29,27.068,-17.983,33.071,-17.911
89,30,21.069,-17.983,27.069,-17.911
89,31,15.071,-17.983,21.069,-17.911
89,32,9.069,-17.983,15.07,-17.911
89,33,9.069,-23.987,15.07,-23.914
89,34,15.068,-23.987,21.068,-23.914
89,35,21.068,-23.987,27.068,-23.914
89,36,27.067,-23.987,33.07,-23.914
89,37,33.07,-23.987,39.068,-23.914
89,38,39.068,-23.987,45.069,-23.914
89,39,45.069,-23.987,51.068,-23.914
89,40,51.068,-23.987,57.068,-23.914
89,41,51.068,-29.983,57.068,-23.914
89,42,45.07,-29.983,51.07,-23.914
89,43,39.069,-29.983,45.07,-23.914
89,44,33.071,-29.983,39.069,-23.914
89,45,27.068,-29.983,1000.0,1000.0
89,46,21.069,-29.983,27.069,-23.914
89,47,15.071,-29.983,21.069,-23.914
89,48,9.069,-29.983,15.07,-23.914
89,49,9.069,-35.984,15.07,-29.911
89,50,15.068,-35.984,21.068,-29.911
89,51,21.068,-35.984,27.068,-29.911
89,52,27.067,-35.984,33.07,-29.911
89,53,33.07,-35.984,39.068,-29.911
89,54,39.068,-35.984,45.069,-29.911
89,55,45.069,-35.984,51.068,-29.911
89,56,51.068,-35.984,57.068,-29.911
89,57,51.068,-41.987,57.068,-29.911
89,58,45.07,-41.987,51.07,-29.911
89,59,39.069,-41.987,45.07,-29.911
89,60,33.071,-41.987,39.069,-29.911
89,61,27.068,-41.987,33.071,-29.911
89,62,21.069,-41.987,1000.0,1000.0
89,63,15.071,-41.987,21.069,-29.911
89,64,9.069,-41.987,15.07,-29.911
