run,point,exp_x,exp_y,decoder_x,decoder_y
148,1,9.067,0.014,0.0,-0.005
148,2,15.068,0.014,5.999,-0.005
148,3,21.068,0.014,1000.0,1000.0
148,4,27.067,0.014,18.001,-0.005
148,5,33.07,0.014,23.998,-0.005
148,6,39.068,0.014,29.999,-0.005
148,7,45.069,0.014,1000.0,1000.0
148,8,51.068,0.014,41.999,-0.005
148,9,51.068,-5.983,41.999,-6.004
148,10,45.07,-5.983,36.0,-6.004
148,11,39.069,-5.983,30.0,-6.004
148,12,33.071,-5.983,23.999,-6.004
148,13,27.068,-5.983,18.002,-6.004
148,14,21.069,-5.983,1000.0,1000.0
148,15,15.07,-5.983,6.0,-6.004
148,16,9.069,-5.983,0.061,-6.004
148,17,9.069,-11.988,0.061,-12.007
148,18,15.068,-11.988,6.06,-12.007
148,19,21.068,-11.988,54.063,-54.011
148,20,27.067,-11.988,18.062,-12.007
148,21,33.07,-11.988,24.059,-12.007
148,22,39.068,-11.988,1000.0,1000.0
148,23,45.069,-11.988,36.059,-12.007
148,24,51.068,-11.988,42.058,-12.007
148,25,51.068,-17.983,1000.0,1000.0
148,26,45.07,-17.983,36.06,-18.003
148,27,39.069,-17.983,30.061,-18.003
148,28,33.071,-17.983,24.06,-18.003
148,29,27.068,-17.983,48.067,-48.008
148,30,21.069,-17.983,12.059,-18.003
148,31,15.071,-17.983,6.06,-18.003
148,32,9.069,-17.983,0.061,-18.003
148,33,9.069,-23.987,0.061,-24.006
148,34,15.068,-23.987,6.06,-24.006
148,35,21.068,-23.987,6.06,-24.006
148,36,27.067,-23.987,12.059,-24.006
148,37,33.07,-23.987,18.06,-24.006
148,38,39.068,-23.987,24.059,-24.006
148,39,45.069,-23.987,30.06,-24.006
148,40,51.068,-23.987,36.059,-24.006
148,41,51.068,-29.983,36.059,-30.004
148,42,45.07,-29.983,30.061,-30.004
148,43,39.069,-29.983,30.061,-30.004
148,44,33.071,-29.983,24.06,-30.004
148,45,27.068,-29.983,18.062,-30.004
148,46,21.069,-29.983,1000.0,1000.0
148,47,15.071,-29.983,6.06,-60.01
148,48,9.069,-29.983,0.061,-30.004
148,49,9.069,-35.984,0.061,-36.004
148,50,15.068,-35.984,1000.0,1000.0
148,51,21.068,-35.984,6.058,-36.004
148,52,27.067,-35.984,12.059,-36.004
148,53,33.07,-35.984,18.06,-36.004
148,54,39.068,-35.984,1000.0,1000.0
148,55,45.069,-35.984,30.06,-36.004
148,56,51.068,-35.984,36.059,-36.004
148,57,51.068,-41.987,36.059,-42.007
148,58,45.07,-41.987,30.061,-42.007
148,59,39.069,-41.987,24.06,-42.007
148,60,33.071,-41.987,18.063,-42.007
148,61,27.068,-41.987,1000.0,1000.0
148,62,21.069,-41.987,6.06,-42.007
148,63,15.071,-41.987,0.061,-42.007
148,64,9.069,-41.987,0.057,-42.007
