run,point,exp_x,exp_y,decoder_x,decoder_y
169,1,9.067,0.014,9.069,-0.034
169,2,15.068,0.014,1000.0,1000.0
169,3,21.068,0.014,21.068,-0.034
169,4,27.067,0.014,27.068,-0.034
169,5,33.07,0.014,1000.0,1000.0
169,6,39.068,0.014,1000.0,1000.0
169,7,45.069,0.014,1000.0,1000.0
169,8,51.068,0.014,51.068,-0.034
169,9,51.068,-5.983,51.068,-6.034
169,10,45.07,-5.983,1000.0,1000.0
169,11,39.069,-5.983,39.069,-6.034
169,12,33.071,-5.983,1000.0,1000.0
169,13,27.068,-5.983,1000.0,1000.0
169,14,21.069,-5.983,21.069,-6.034
169,15,15.07,-5.983,15.07,-6.034
169,16,9.069,-5.983,9.069,-6.034
169,17,9.069,-11.988,9.069,-12.038
169,18,15.068,-11.988,1000.0,1000.0
169,19,21.068,-11.988,21.068,-12.038
169,20,27.067,-11.988,27.068,-65.86
169,21,33.07,-11.988,33.07,-12.038
169,22,39.068,-11.988,39.068,-12.038
169,23,45.069,-11.988,1000.0,1000.0
169,24,51.068,-11.988,51.068,-12.038
169,25,51.068,-17.983,1000.0,1000.0
169,26,45.07,-17.983,1000.0,1000.0
169,27,39.069,-17.983,39.069,-18.034
169,28,33.071,-17.983,1000.0,1000.0
169,29,27.068,-17.983,1000.0,1000.0
169,30,21.069,-17.983,21.069,-18.034
169,31,15.071,-17.983,15.07,-18.034
169,32,9.069,-17.983,15.07,-18.034
169,33,9.069,-23.987,15.07,-23.94
169,34,15.068,-23.987,21.068,-23.94
169,35,21.068,-23.987,27.068,-23.94
169,36,27.067,-23.987,33.07,-23.94
169,37,33.07,-23.987,1000.0,1000.0
169,38,39.068,-23.987,45.069,-23.94
169,39,45.069,-23.987,51.068,-23.94
169,40,51.068,-23.987,51.068,-23.94
169,41,51.068,-29.983,51.068,-29.938
169,42,45.07,-29.983,45.07,-29.938
169,43,39.069,-29.983,39.069,-29.938
169,44,33.071,-29.983,33.071,-29.938
169,45,27.068,-29.983,27.069,-29.938
169,46,21.069,-29.983,1000.0,1000.0
169,47,15.071,-29.983,15.07,-29.938
169,48,9.069,-29.983,9.07,-29.938
169,49,9.069,-35.984,9.07,-29.938
169,50,15.068,-35.984,1000.0,1000.0
169,51,21.068,-35.984,1000.0,1000.0
169,52,27.067,-35.984,1000.0,1000.0
169,53,33.07,-35.984,33.07,-29.938
169,54,39.068,-35.984,39.068,-29.938
169,55,45.069,-35.984,39.068,-29.938
169,56,51.068,-35.984,45.069,-29.938
169,57,51.068,-41.987,30.133,-21.001
169,58,45.07,-41.987,39.069,-35.937
169,59,39.069,-41.987,33.071,-35.937
169,60,33.071,-41.987,27.069,-35.937
169,61,27.068,-41.987,1000.0,1000.0
169,62,21.069,-41.987,15.07,-35.937
169,63,15.071,-41.987,9.07,-35.937
169,64,9.069,-41.987,9.07,-35.937
