run,point,exp_x,exp_y,decoder_x,decoder_y
262,1,9.067,0.014,1000.0,1000.0
262,2,15.068,0.014,15.067,-51.003
262,3,21.068,0.014,21.965,-66.068
262,4,27.067,0.014,27.968,-66.068
262,5,33.07,0.014,34.264,-66.068
262,6,39.068,0.014,1000.0,1000.0
262,7,45.069,0.014,47.177,-66.068
262,8,51.068,0.014,1000.0,1000.0
262,9,51.068,-5.983,59.175,-66.068
262,10,45.07,-5.983,1000.0,1000.0
262,11,39.069,-5.983,1000.0,1000.0
262,12,33.071,-5.983,1000.0,1000.0
262,13,27.068,-5.983,1000.0,1000.0
262,14,21.069,-5.983,1000.0,1000.0
262,15,15.07,-5.983,1000.0,1000.0
262,16,9.069,-5.983,1000.0,1000.0
262,17,9.069,-11.988,1000.0,1000.0
262,18,15.068,-11.988,1000.0,1000.0
262,19,21.068,-11.988,1000.0,1000.0
262,20,27.067,-11.988,1000.0,1000.0
262,21,33.07,-11.988,1000.0,1000.0
262,22,39.068,-11.988,1000.0,1000.0
262,23,45.069,-11.988,1000.0,1000.0
262,24,51.068,-11.988,1000.0,1000.0
262,25,51.068,-17.983,1000.0,1000.0
262,26,45.07,-17.983,1000.0,1000.0
262,27,39.069,-17.983,1000.0,1000.0
262,28,33.071,-17.983,1000.0,1000.0
262,29,27.068,-17.983,1000.0,1000.0
262,30,21.069,-17.983,1000.0,1000.0
262,31,15.071,-17.983,1000.0,1000.0
262,32,9.069,-17.983,1000.0,1000.0
262,33,9.069,-23.987,1000.0,1000.0
262,34,15.068,-23.987,1000.0,1000.0
262,35,21.068,-23.987,1000.0,1000.0
262,36,27.067,-23.987,1000.0,1000.0
262,37,33.07,-23.987,1000.0,1000.0
262,38,39.068,-23.987,1000.0,1000.0
262,39,45.069,-23.987,1000.0,1000.0
262,40,51.068,-23.987,1000.0,1000.0
262,41,51.068,-29.983,1000.0,1000.0
262,42,45.07,-29.983,1000.0,1000.0
262,43,39.069,-29.983,1000.0,1000.0
262,44,33.071,-29.983,1000.0,1000.0
262,45,27.068,-29.983,1000.0,1000.0
262,46,21.069,-29.983,1000.0,1000.0
262,47,15.071,-29.983,1000.0,1000.0
262,48,9.069,-29.983,1000.0,1000.0
262,49,9.069,-35.984,1000.0,1000.0
262,50,15.068,-35.984,1000.0,1000.0
262,51,21.068,-35.984,1000.0,1000.0
262,52,27.067,-35.984,1000.0,1000.0
262,53,33.07,-35.984,1000.0,1000.0
262,54,39.068,-35.984,1000.0,1000.0
262,55,45.069,-35.984,1000.0,1000.0
262,56,51.068,-35.984,1000.0,1000.0
262,57,51.068,-41.987,1000.0,1000.0
262,58,45.07,-41.987,1000.0,1000.0
262,59,39.069,-41.987,3.082,-62.988
262,60,33.071,-41.987,1000.0,1000.0
262,61,27.068,-41.987,1000.0,1000.0
262,62,21.069,-41.987,1000.0,1000.0
262,63,15.071,-41.987,1000.0,1000.0
262,64,9.069,-41.987,1000.0,1000.0
262,65,,,1000.0,1000.0
262,66,,,1000.0,1000.0
262,67,,,1000.0,1000.0
262,68,,,1000.0,1000.0
262,69,,,1000.0,1000.0
262,70,,,1000.0,1000.0
262,71,,,1000.0,1000.0
262,72,,,1000.0,1000.0
262,73,,,1000.0,1000.0
262,74,,,1000.0,1000.0
262,75,,,1000.0,1000.0
262,76,,,1000.0,1000.0
262,77,,,1000.0,1000.0
262,78,,,1000.0,1000.0
262,79,,,1000.0,1000.0
262,80,,,1000.0,1000.0
262,81,,,1000.0,1000.0
262,82,,,1000.0,1000.0
262,83,,,1000.0,1000.0
262,84,,,1000.0,1000.0
262,85,,,1000.0,1000.0
262,86,,,1000.0,1000.0
262,87,,,1000.0,1000.0
262,88,,,1000.0,1000.0
262,89,,,1000.0,1000.0
