run,point,exp_x,exp_y,decoder_x,decoder_y
174,1,9.067,0.014,9.067,-0.0
174,2,15.068,0.014,1000.0,1000.0
174,3,21.068,0.014,1000.0,1000.0
174,4,27.067,0.014,66.07,-39.009
174,5,33.07,0.014,33.07,-0.0
174,6,39.068,0.014,33.07,-0.0
174,7,45.069,0.014,39.068,-0.0
174,8,51.068,0.014,1000.0,1000.0
174,9,51.068,-5.983,45.069,-5.999
174,10,45.07,-5.983,39.069,-5.999
174,11,39.069,-5.983,33.071,-5.999
174,12,33.071,-5.983,27.069,-5.999
174,13,27.068,-5.983,21.069,-5.999
174,14,21.069,-5.983,15.07,-5.999
174,15,15.07,-5.983,9.069,-5.999
174,16,9.069,-5.983,3.071,-5.999
174,17,9.069,-11.988,3.071,-12.004
174,18,15.068,-11.988,9.067,-12.004
174,19,21.068,-11.988,15.07,-12.004
174,20,27.067,-11.988,21.068,-12.004
174,21,33.07,-11.988,1000.0,1000.0
174,22,39.068,-11.988,33.07,-12.004
174,23,45.069,-11.988,1000.0,1000.0
174,24,51.068,-11.988,45.069,-12.004
174,25,51.068,-17.983,45.069,-17.998
174,26,45.07,-17.983,1000.0,1000.0
174,27,39.069,-17.983,33.071,-17.998
174,28,33.071,-17.983,27.069,-17.998
174,29,27.068,-17.983,1000.0,1000.0
174,30,21.069,-17.983,15.07,-17.998
174,31,15.071,-17.983,9.069,-17.998
174,32,9.069,-17.983,3.071,-17.998
174,33,9.069,-23.987,3.071,-24.002
174,34,15.068,-23.987,1000.0,1000.0
174,35,21.068,-23.987,15.068,-24.002
174,36,27.067,-23.987,21.068,-24.002
174,37,33.07,-23.987,21.068,-24.002
174,38,39.068,-23.987,27.068,-24.002
174,39,45.069,-23.987,33.07,-24.002
174,40,51.068,-23.987,1000.0,1000.0
174,41,51.068,-29.983,39.068,-29.999
174,42,45.07,-29.983,33.071,-29.999
174,43,39.069,-29.983,27.069,-29.999
174,44,33.071,-29.983,1000.0,1000.0
174,45,27.068,-29.983,15.07,-29.999
174,46,21.069,-29.983,9.069,-29.999
174,47,15.071,-29.983,1000.0,1000.0
174,48,9.069,-29.983,0.042,-29.999
174,49,9.069,-35.984,0.042,-29.999
174,50,15.068,-35.984,6.04,-29.999
174,51,21.068,-35.984,1000.0,1000.0
174,52,27.067,-35.984,1000.0,1000.0
174,53,33.07,-35.984,18.042,-29.999
174,54,39.068,-35.984,24.038,-29.999
174,55,45.069,-35.984,30.04,-29.999
174,56,51.068,-35.984,36.04,-29.999
174,57,51.068,-41.987,36.04,-35.999
174,58,45.07,-41.987,30.042,-35.999
174,59,39.069,-41.987,24.039,-35.999
174,60,33.071,-41.987,18.043,-35.999
174,61,27.068,-41.987,1000.0,1000.0
174,62,21.069,-41.987,6.04,-35.999
174,63,15.071,-41.987,0.067,-35.999
174,64,9.069,-41.987,0.067,-35.999
