run,point,exp_x,exp_y,decoder_x,decoder_y
205,1,9.067,0.014,9.069,-0.094
205,2,15.068,0.014,15.07,-0.094
205,3,21.068,0.014,21.069,-0.094
205,4,27.067,0.014,1000.0,1000.0
205,5,33.07,0.014,33.071,-0.094
205,6,39.068,0.014,39.069,-0.094
205,7,45.069,0.014,45.07,-0.094
205,8,51.068,0.014,1000.0,1000.0
205,9,51.068,-5.983,51.068,-6.095
205,10,45.07,-5.983,45.071,-6.095
205,11,39.069,-5.983,45.071,-6.095
205,12,33.071,-5.983,39.07,-6.095
205,13,27.068,-5.983,1000.0,1000.0
205,14,21.069,-5.983,27.069,-6.095
205,15,15.07,-5.983,21.069,-6.095
205,16,9.069,-5.983,21.069,-6.095
205,17,9.069,-11.988,1000.0,1000.0
205,18,15.068,-11.988,27.068,-12.098
205,19,21.068,-11.988,27.068,-12.098
205,20,27.067,-11.988,33.071,-12.098
205,21,33.07,-11.988,1000.0,1000.0
205,22,39.068,-11.988,45.07,-12.098
205,23,45.069,-11.988,51.07,-12.098
205,24,51.068,-11.988,57.068,-12.098
205,25,51.068,-17.983,1000.0,1000.0
205,26,45.07,-17.983,51.07,-18.094
205,27,39.069,-17.983,45.071,-18.094
205,28,33.071,-17.983,39.07,-18.094
205,29,27.068,-17.983,33.073,-18.094
205,30,21.069,-17.983,27.069,-18.094
205,31,15.071,-17.983,1000.0,1000.0
205,32,9.069,-17.983,15.071,-18.094
205,33,9.069,-23.987,1000.0,1000.0
205,34,15.068,-23.987,21.069,-24.097
205,35,21.068,-23.987,27.069,-24.097
205,36,27.067,-23.987,33.071,-24.097
205,37,33.07,-23.987,39.069,-24.097
205,38,39.068,-23.987,45.07,-24.097
205,39,45.069,-23.987,51.07,-24.097
205,40,51.068,-23.987,1000.0,1000.0
205,41,51.068,-29.983,57.068,-30.094
205,42,45.07,-29.983,51.07,-30.094
205,43,39.069,-29.983,45.071,-30.094
205,44,33.071,-29.983,39.07,-30.094
205,45,27.068,-29.983,33.073,-30.094
205,46,21.069,-29.983,27.07,-30.094
205,47,15.071,-29.983,21.071,-30.094
205,48,9.069,-29.983,15.071,-30.094
205,49,9.069,-35.984,15.071,-36.095
205,50,15.068,-35.984,21.069,-36.095
205,51,21.068,-35.984,27.069,-36.095
205,52,27.067,-35.984,33.071,-36.095
205,53,33.07,-35.984,39.069,-36.095
205,54,39.068,-35.984,1000.0,1000.0
205,55,45.069,-35.984,1000.0,1000.0
205,56,51.068,-35.984,1000.0,1000.0
205,57,51.068,-41.987,57.069,-42.098
205,58,45.07,-41.987,51.07,-42.098
205,59,39.069,-41.987,45.071,-42.098
205,60,33.071,-41.987,1000.0,1000.0
205,61,27.068,-41.987,33.073,-42.098
205,62,21.069,-41.987,27.069,-42.098
205,63,15.071,-41.987,21.071,-42.098
205,64,9.069,-41.987,15.071,-42.098
