run,point,exp_x,exp_y,decoder_x,decoder_y
53,1,9.067,0.014,9.069,-0.102
53,2,15.068,0.014,15.07,-0.102
53,3,21.068,0.014,21.068,-0.102
53,4,27.067,0.014,27.068,-0.102
53,5,33.07,0.014,33.07,-0.102
53,6,39.068,0.014,39.068,-0.102
53,7,45.069,0.014,39.068,-0.102
53,8,51.068,0.014,45.07,-0.102
53,9,51.068,-5.983,45.07,-6.103
53,10,45.07,-5.983,39.069,-6.103
53,11,39.069,-5.983,33.071,-6.103
53,12,33.071,-5.983,27.069,-6.103
53,13,27.068,-5.983,21.069,-6.103
53,14,21.069,-5.983,21.069,-6.103
53,15,15.07,-5.983,15.07,-6.103
53,16,9.069,-5.983,9.069,-6.103
53,17,9.069,-11.988,9.069,-12.105
53,18,15.068,-11.988,15.07,-12.105
53,19,21.068,-11.988,21.068,-12.105
53,20,27.067,-11.988,27.068,-12.105
53,21,33.07,-11.988,1000.0,1000.0
53,22,39.068,-11.988,39.068,-12.105
53,23,45.069,-11.988,45.07,-12.105
53,24,51.068,-11.988,51.068,-12.105
53,25,51.068,-17.983,51.068,-65.764
53,26,45.07,-17.983,45.07,-18.101
53,27,39.069,-17.983,39.069,-18.101
53,28,33.071,-17.983,33.071,-18.101
53,29,27.068,-17.983,27.069,-18.101
53,30,21.069,-17.983,21.069,-18.101
53,31,15.071,-17.983,15.07,-18.101
53,32,9.069,-17.983,9.069,-18.101
53,33,9.069,-23.987,9.069,-24.104
53,34,15.068,-23.987,15.07,-24.104
53,35,21.068,-23.987,21.068,-24.104
53,36,27.067,-23.987,27.068,-24.104
53,37,33.07,-23.987,33.07,-24.104
53,38,39.068,-23.987,39.068,-24.104
53,39,45.069,-23.987,45.069,-24.104
53,40,51.068,-23.987,51.068,-24.104
53,41,51.068,-29.983,1000.0,1000.0
53,42,45.07,-29.983,45.07,-30.102
53,43,39.069,-29.983,39.069,-30.102
53,44,33.071,-29.983,33.071,-30.102
53,45,27.068,-29.983,27.069,-30.102
53,46,21.069,-29.983,21.069,-30.102
53,47,15.071,-29.983,15.071,-30.102
53,48,9.069,-29.983,1000.0,1000.0
53,49,9.069,-35.984,9.069,-36.102
53,50,15.068,-35.984,15.07,-36.102
53,51,21.068,-35.984,16.878,-36.102
53,52,27.067,-35.984,22.881,-36.102
53,53,33.07,-35.984,28.878,-36.102
53,54,39.068,-35.984,34.879,-36.102
53,55,45.069,-35.984,40.878,-36.102
53,56,51.068,-35.984,46.878,-36.102
53,57,51.068,-41.987,46.878,-42.105
53,58,45.07,-41.987,40.879,-42.105
53,59,39.069,-41.987,34.881,-42.105
53,60,33.071,-41.987,28.88,-42.105
53,61,27.068,-41.987,22.882,-42.105
53,62,21.069,-41.987,1000.0,1000.0
53,63,15.071,-41.987,10.879,-42.105
53,64,9.069,-41.987,4.88,-42.105
