run,point,exp_x,exp_y,decoder_x,decoder_y
92,1,9.067,0.014,9.067,-0.017
92,2,15.068,0.014,15.068,-0.017
92,3,21.068,0.014,21.068,-0.017
92,4,27.067,0.014,1000.0,1000.0
92,5,33.07,0.014,33.07,-0.017
92,6,39.068,0.014,39.068,-0.017
92,7,45.069,0.014,45.069,-0.017
92,8,51.068,0.014,51.068,-0.017
92,9,51.068,-5.983,1000.0,1000.0
92,10,45.07,-5.983,45.07,-6.017
92,11,39.069,-5.983,39.069,-6.017
92,12,33.071,-5.983,33.071,-6.017
92,13,27.068,-5.983,27.069,-6.017
92,14,21.069,-5.983,21.069,-6.017
92,15,15.07,-5.983,15.07,-6.017
92,16,9.069,-5.983,9.069,-6.017
92,17,9.069,-11.988,9.069,-12.021
92,18,15.068,-11.988,15.068,-12.021
92,19,21.068,-11.988,21.068,-12.021
92,20,27.067,-11.988,27.068,-12.021
92,21,33.07,-11.988,27.068,-12.021
92,22,39.068,-11.988,33.07,-12.021
92,23,45.069,-11.988,39.068,-12.021
92,24,51.068,-11.988,45.069,-12.021
92,25,51.068,-17.983,45.069,-18.017
92,26,45.07,-17.983,45.069,-18.017
92,27,39.069,-17.983,39.069,-18.017
92,28,33.071,-17.983,1000.0,1000.0
92,29,27.068,-17.983,27.069,-18.017
92,30,21.069,-17.983,21.069,-18.017
92,31,15.071,-17.983,15.07,-18.017
92,32,9.069,-17.983,9.069,-18.017
92,33,9.069,-23.987,9.069,-24.019
92,34,15.068,-23.987,15.068,-24.019
92,35,21.068,-23.987,15.068,-24.019
92,36,27.067,-23.987,21.068,-24.019
92,37,33.07,-23.987,27.068,-24.019
92,38,39.068,-23.987,33.07,-24.019
92,39,45.069,-23.987,1000.0,1000.0
92,40,51.068,-23.987,45.069,-24.019
92,41,51.068,-29.983,45.069,-30.018
92,42,45.07,-29.983,39.069,-30.018
92,43,39.069,-29.983,33.071,-30.018
92,44,33.071,-29.983,1000.0,1000.0
92,45,27.068,-29.983,21.069,-30.018
92,46,21.069,-29.983,15.07,-30.018
92,47,15.071,-29.983,9.069,-30.018
92,48,9.069,-29.983,3.071,-30.018
92,49,9.069,-35.984,3.071,-36.017
92,50,15.068,-35.984,9.067,-36.017
92,51,21.068,-35.984,1000.0,1000.0
92,52,27.067,-35.984,21.068,-36.017
92,53,33.07,-35.984,27.068,-36.017
92,54,39.068,-35.984,33.07,-36.017
92,55,45.069,-35.984,39.068,-36.017
92,56,51.068,-35.984,45.069,-36.017
92,57,51.068,-41.987,45.069,-42.021
92,58,45.07,-41.987,39.069,-42.021
92,59,39.069,-41.987,33.071,-42.021
92,60,33.071,-41.987,27.069,-42.021
92,61,27.068,-41.987,21.069,-42.021
92,62,21.069,-41.987,15.07,-42.021
92,63,15.071,-41.987,9.069,-42.021
92,64,9.069,-41.987,3.071,-42.021
