run,point,exp_x,exp_y,decoder_x,decoder_y
141,1,9.067,0.014,9.067,0.009
141,2,15.068,0.014,15.068,-51.002
141,3,21.068,0.014,21.068,0.009
141,4,27.067,0.014,1000.0,1000.0
141,5,33.07,0.014,33.07,0.009
141,6,39.068,0.014,39.068,0.009
141,7,45.069,0.014,1000.0,1000.0
141,8,51.068,0.014,1000.0,1000.0
141,9,51.068,-5.983,45.069,-5.99
141,10,45.07,-5.983,39.069,-5.99
141,11,39.069,-5.983,33.071,-5.99
141,12,33.071,-5.983,60.08,-39.001
141,13,27.068,-5.983,21.069,-5.99
141,14,21.069,-5.983,1000.0,1000.0
141,15,15.07,-5.983,1000.0,1000.0
141,16,9.069,-5.983,9.069,-5.99
141,17,9.069,-11.988,9.069,-11.896
141,18,15.068,-11.988,1000.0,1000.0
141,19,21.068,-11.988,15.07,-11.896
141,20,27.067,-11.988,54.174,-45.002
141,21,33.07,-11.988,27.068,-11.896
141,22,39.068,-11.988,33.07,-11.896
141,23,45.069,-11.988,1000.0,1000.0
141,24,51.068,-11.988,1000.0,1000.0
141,25,51.068,-17.983,45.069,-17.796
141,26,45.07,-17.983,1000.0,1000.0
141,27,39.069,-17.983,39.069,-17.796
141,28,33.071,-17.983,33.071,-17.796
141,29,27.068,-17.983,27.069,-17.796
141,30,21.069,-17.983,27.069,-17.796
141,31,15.071,-17.983,1000.0,1000.0
141,32,9.069,-17.983,15.07,-17.796
141,33,9.069,-23.987,15.07,-23.798
141,34,15.068,-23.987,1000.0,1000.0
141,35,21.068,-23.987,1000.0,1000.0
141,36,27.067,-23.987,27.068,-23.798
141,37,33.07,-23.987,33.07,-23.798
141,38,39.068,-23.987,39.068,-23.798
141,39,45.069,-23.987,1000.0,1000.0
141,40,51.068,-23.987,51.068,-23.798
141,41,51.068,-29.983,1000.0,1000.0
141,42,45.07,-29.983,1000.0,1000.0
141,43,39.069,-29.983,39.069,-29.798
141,44,33.071,-29.983,33.071,-29.798
141,45,27.068,-29.983,33.071,-29.798
141,46,21.069,-29.983,27.069,-29.798
141,47,15.071,-29.983,21.069,-29.798
141,48,9.069,-29.983,15.07,-29.798
141,49,9.069,-35.984,15.07,-35.795
141,50,15.068,-35.984,21.068,-35.795
141,51,21.068,-35.984,27.068,-35.795
141,52,27.067,-35.984,33.07,-35.795
141,53,33.07,-35.984,33.07,-35.795
141,54,39.068,-35.984,39.068,-35.795
141,55,45.069,-35.984,45.069,-35.795
141,56,51.068,-35.984,1000.0,1000.0
141,57,51.068,-41.987,1000.0,1000.0
141,58,45.07,-41.987,1000.0,1000.0
141,59,39.069,-41.987,39.069,-41.8
141,60,33.071,-41.987,33.071,-41.8
141,61,27.068,-41.987,27.069,-41.8
141,62,21.069,-41.987,21.069,-41.8
141,63,15.071,-41.987,15.07,-41.8
141,64,9.069,-41.987,1000.0,1000.0
