run,point,exp_x,exp_y,decoder_x,decoder_y
208,1,9.067,0.014,9.058,-66.065
208,2,15.068,0.014,15.07,-66.065
208,3,21.068,0.014,21.065,-66.065
208,4,27.067,0.014,27.061,-66.065
208,5,33.07,0.014,27.061,-66.065
208,6,39.068,0.014,33.07,-66.065
208,7,45.069,0.014,1000.0,1000.0
208,8,51.068,0.014,45.069,-66.065
208,9,51.068,-5.983,45.069,-66.065
208,10,45.07,-5.983,39.063,-66.065
208,11,39.069,-5.983,33.071,-66.065
208,12,33.071,-5.983,1000.0,1000.0
208,13,27.068,-5.983,21.066,-66.065
208,14,21.069,-5.983,15.068,-66.065
208,15,15.07,-5.983,15.068,-66.065
208,16,9.069,-5.983,9.063,-66.065
208,17,9.069,-11.988,1000.0,1000.0
208,18,15.068,-11.988,1000.0,1000.0
208,19,21.068,-11.988,1000.0,1000.0
208,20,27.067,-11.988,1000.0,1000.0
208,21,33.07,-11.988,1000.0,1000.0
208,22,39.068,-11.988,1000.0,1000.0
208,23,45.069,-11.988,1000.0,1000.0
208,24,51.068,-11.988,1000.0,1000.0
208,25,51.068,-17.983,1000.0,1000.0
208,26,45.07,-17.983,1000.0,1000.0
208,27,39.069,-17.983,1000.0,1000.0
208,28,33.071,-17.983,1000.0,1000.0
208,29,27.068,-17.983,1000.0,1000.0
208,30,21.069,-17.983,1000.0,1000.0
208,31,15.071,-17.983,1000.0,1000.0
208,32,9.069,-17.983,1000.0,1000.0
208,33,9.069,-23.987,1000.0,1000.0
208,34,15.068,-23.987,1000.0,1000.0
208,35,21.068,-23.987,1000.0,1000.0
208,36,27.067,-23.987,1000.0,1000.0
208,37,33.07,-23.987,1000.0,1000.0
208,38,39.068,-23.987,1000.0,1000.0
208,39,45.069,-23.987,1000.0,1000.0
208,40,51.068,-23.987,1000.0,1000.0
208,41,51.068,-29.983,1000.0,1000.0
208,42,45.07,-29.983,1000.0,1000.0
208,43,39.069,-29.983,1000.0,1000.0
208,44,33.071,-29.983,1000.0,1000.0
208,45,27.068,-29.983,1000.0,1000.0
208,46,21.069,-29.983,1000.0,1000.0
208,47,15.071,-29.983,1000.0,1000.0
208,48,9.069,-29.983,1000.0,1000.0
208,49,9.069,-35.984,1000.0,1000.0
208,50,15.068,-35.984,1000.0,1000.0
208,51,21.068,-35.984,1000.0,1000.0
208,52,27.067,-35.984,1000.0,1000.0
208,53,33.07,-35.984,1000.0,1000.0
208,54,39.068,-35.984,1000.0,1000.0
208,55,45.069,-35.984,1000.0,1000.0
208,56,51.068,-35.984,1000.0,1000.0
208,57,51.068,-41.987,1000.0,1000.0
208,58,45.07,-41.987,1000.0,1000.0
208,59,39.069,-41.987,1000.0,1000.0
208,60,33.071,-41.987,1000.0,1000.0
208,61,27.068,-41.987,1000.0,1000.0
208,62,21.069,-41.987,1000.0,1000.0
208,63,15.071,-41.987,1000.0,1000.0
208,64,9.069,-41.987,1000.0,1000.0
