run,point,exp_x,exp_y,decoder_x,decoder_y
35,1,9.067,0.014,0.0,-0.124
35,2,15.068,0.014,0.0,-0.124
35,3,21.068,0.014,5.999,-0.124
35,4,27.067,0.014,11.998,-0.124
35,5,33.07,0.014,18.002,-0.124
35,6,39.068,0.014,23.998,-0.124
35,7,45.069,0.014,29.999,-0.124
35,8,51.068,0.014,35.999,-0.124
35,9,51.068,-5.983,35.999,-0.124
35,10,45.07,-5.983,30.0,-0.124
35,11,39.069,-5.983,23.999,-0.124
35,12,33.071,-5.983,18.003,-0.124
35,13,27.068,-5.983,12.0,-0.124
35,14,21.069,-5.983,6.0,-0.124
35,15,15.07,-5.983,0.077,-0.124
35,16,9.069,-5.983,0.073,-0.124
35,17,9.069,-11.988,0.073,-6.125
35,18,15.068,-11.988,1000.0,1000.0
35,19,21.068,-11.988,12.072,-6.125
35,20,27.067,-11.988,18.073,-6.125
35,21,33.07,-11.988,24.071,-6.125
35,22,39.068,-11.988,30.072,-6.125
35,23,45.069,-11.988,36.072,-6.125
35,24,51.068,-11.988,42.072,-6.125
35,25,51.068,-17.983,1000.0,1000.0
35,26,45.07,-17.983,36.072,-12.127
35,27,39.069,-17.983,30.073,-12.127
35,28,33.071,-17.983,24.072,-12.127
35,29,27.068,-17.983,18.074,-12.127
35,30,21.069,-17.983,12.073,-12.127
35,31,15.071,-17.983,6.073,-12.127
35,32,9.069,-17.983,0.073,-12.127
35,33,9.069,-23.987,0.073,-18.123
35,34,15.068,-23.987,6.072,-18.123
35,35,21.068,-23.987,1000.0,1000.0
35,36,27.067,-23.987,12.072,-18.123
35,37,33.07,-23.987,1000.0,1000.0
35,38,39.068,-23.987,24.071,-18.123
35,39,45.069,-23.987,30.072,-18.123
35,40,51.068,-23.987,1000.0,1000.0
35,41,51.068,-29.983,36.071,-24.126
35,42,45.07,-29.983,30.073,-24.126
35,43,39.069,-29.983,1000.0,1000.0
35,44,33.071,-29.983,24.072,-24.126
35,45,27.068,-29.983,18.074,-24.126
35,46,21.069,-29.983,12.073,-24.126
35,47,15.071,-29.983,6.072,-24.126
35,48,9.069,-29.983,0.073,-24.126
35,49,9.069,-35.984,0.073,-30.124
35,50,15.068,-35.984,1000.0,1000.0
35,51,21.068,-35.984,12.072,-30.124
35,52,27.067,-35.984,18.073,-30.124
35,53,33.07,-35.984,24.071,-30.124
35,54,39.068,-35.984,1000.0,1000.0
35,55,45.069,-35.984,36.071,-30.124
35,56,51.068,-35.984,1000.0,1000.0
35,57,51.068,-41.987,42.072,-36.125
35,58,45.07,-41.987,36.072,-36.125
35,59,39.069,-41.987,30.073,-36.125
35,60,33.071,-41.987,24.072,-41.998
35,61,27.068,-41.987,1000.0,1000.0
35,62,21.069,-41.987,12.073,-36.125
35,63,15.071,-41.987,6.072,-36.125
35,64,9.069,-41.987,0.073,-36.125
