run,point,exp_x,exp_y,decoder_x,decoder_y
115,1,9.067,0.014,9.069,0.002
115,2,15.068,0.014,1000.0,1000.0
115,3,21.068,0.014,1000.0,1000.0
115,4,27.067,0.014,27.068,0.002
115,5,33.07,0.014,33.07,0.002
115,6,39.068,0.014,39.068,0.002
115,7,45.069,0.014,45.069,0.002
115,8,51.068,0.014,51.068,0.002
115,9,51.068,-5.983,51.068,-5.998
115,10,45.07,-5.983,1000.0,1000.0
115,11,39.069,-5.983,39.069,-5.998
115,12,33.071,-5.983,33.071,-5.998
115,13,27.068,-5.983,1000.0,1000.0
115,14,21.069,-5.983,21.069,-5.998
115,15,15.07,-5.983,15.07,-5.998
115,16,9.069,-5.983,15.07,-5.998
115,17,9.069,-11.988,15.07,-12.001
115,18,15.068,-11.988,21.068,-12.001
115,19,21.068,-11.988,27.068,-12.001
115,20,27.067,-11.988,33.07,-12.001
115,21,33.07,-11.988,39.068,-12.001
115,22,39.068,-11.988,45.069,-12.001
115,23,45.069,-11.988,51.068,-12.001
115,24,51.068,-11.988,57.068,-12.001
115,25,51.068,-17.983,57.068,-17.9
115,26,45.07,-17.983,51.07,-17.9
115,27,39.069,-17.983,45.07,-17.9
115,28,33.071,-17.983,45.07,-17.9
115,29,27.068,-17.983,39.069,-17.9
115,30,21.069,-17.983,1000.0,1000.0
115,31,15.071,-17.983,27.069,-17.9
115,32,9.069,-17.983,21.069,-17.9
115,33,9.069,-23.987,21.069,-23.903
115,34,15.068,-23.987,1000.0,1000.0
115,35,21.068,-23.987,33.07,-23.903
115,36,27.067,-23.987,1000.0,1000.0
115,37,33.07,-23.987,45.069,-23.903
115,38,39.068,-23.987,51.068,-23.903
115,39,45.069,-23.987,1000.0,1000.0
115,40,51.068,-23.987,63.07,-23.903
115,41,51.068,-29.983,63.07,-29.9
115,42,45.07,-29.983,1000.0,1000.0
115,43,39.069,-29.983,51.07,-29.9
115,44,33.071,-29.983,45.07,-29.9
115,45,27.068,-29.983,39.069,-29.9
115,46,21.069,-29.983,1000.0,1000.0
115,47,15.071,-29.983,27.069,-29.9
115,48,9.069,-29.983,21.069,-29.9
115,49,9.069,-35.984,21.069,-35.9
115,50,15.068,-35.984,1000.0,1000.0
115,51,21.068,-35.984,33.07,-35.9
115,52,27.067,-35.984,39.068,-35.9
115,53,33.07,-35.984,45.069,-35.9
115,54,39.068,-35.984,1000.0,1000.0
115,55,45.069,-35.984,30.17,-9.002
115,56,51.068,-35.984,63.07,-35.9
115,57,51.068,-41.987,63.07,-41.904
115,58,45.07,-41.987,57.069,-41.904
115,59,39.069,-41.987,51.07,-41.904
115,60,33.071,-41.987,1000.0,1000.0
115,61,27.068,-41.987,51.07,-41.904
115,62,21.069,-41.987,1000.0,1000.0
115,63,15.071,-41.987,39.069,-41.904
115,64,9.069,-41.987,33.071,-41.904
