run,point,exp_x,exp_y,decoder_x,decoder_y
158,1,9.067,0.014,9.069,0.006
158,2,15.068,0.014,1000.0,1000.0
158,3,21.068,0.014,21.068,0.006
158,4,27.067,0.014,27.068,0.006
158,5,33.07,0.014,1000.0,1000.0
158,6,39.068,0.014,1000.0,1000.0
158,7,45.069,0.014,45.069,0.006
158,8,51.068,0.014,51.068,0.006
158,9,51.068,-5.983,51.068,-5.994
158,10,45.07,-5.983,1000.0,1000.0
158,11,39.069,-5.983,39.069,-5.994
158,12,33.071,-5.983,1000.0,1000.0
158,13,27.068,-5.983,27.069,-5.994
158,14,21.069,-5.983,21.069,-5.994
158,15,15.07,-5.983,15.07,-5.994
158,16,9.069,-5.983,1000.0,1000.0
158,17,9.069,-11.988,9.069,-11.997
158,18,15.068,-11.988,15.068,-11.997
158,19,21.068,-11.988,21.068,-11.997
158,20,27.067,-11.988,27.068,-11.997
158,21,33.07,-11.988,33.07,-11.997
158,22,39.068,-11.988,39.068,-11.997
158,23,45.069,-11.988,45.069,-11.997
158,24,51.068,-11.988,1000.0,1000.0
158,25,51.068,-17.983,51.068,-17.994
158,26,45.07,-17.983,45.07,-17.994
158,27,39.069,-17.983,45.07,-17.994
158,28,33.071,-17.983,39.069,-17.994
158,29,27.068,-17.983,33.071,-17.994
158,30,21.069,-17.983,27.069,-17.994
158,31,15.071,-17.983,48.076,-45.001
158,32,9.069,-17.983,1000.0,1000.0
158,33,9.069,-23.987,15.07,-23.996
158,34,15.068,-23.987,21.068,-23.996
158,35,21.068,-23.987,1000.0,1000.0
158,36,27.067,-23.987,27.068,-23.996
158,37,33.07,-23.987,1000.0,1000.0
158,38,39.068,-23.987,1000.0,1000.0
158,39,45.069,-23.987,45.069,-23.996
158,40,51.068,-23.987,51.068,-23.996
158,41,51.068,-29.983,51.068,-29.994
158,42,45.07,-29.983,1000.0,1000.0
158,43,39.069,-29.983,1000.0,1000.0
158,44,33.071,-29.983,33.071,-29.994
158,45,27.068,-29.983,27.069,-29.994
158,46,21.069,-29.983,36.076,-39.001
158,47,15.071,-29.983,21.069,-29.994
158,48,9.069,-29.983,21.069,-29.994
158,49,9.069,-35.984,21.069,-35.994
158,50,15.068,-35.984,1000.0,1000.0
158,51,21.068,-35.984,33.07,-35.994
158,52,27.067,-35.984,39.068,-35.994
158,53,33.07,-35.984,39.068,-35.994
158,54,39.068,-35.984,45.069,-35.994
158,55,45.069,-35.984,1000.0,1000.0
158,56,51.068,-35.984,57.068,-35.994
158,57,51.068,-41.987,57.068,-41.998
158,58,45.07,-41.987,1000.0,1000.0
158,59,39.069,-41.987,45.07,-41.998
158,60,33.071,-41.987,39.069,-41.998
158,61,27.068,-41.987,1000.0,1000.0
158,62,21.069,-41.987,27.069,-41.998
158,63,15.071,-41.987,1000.0,1000.0
158,64,9.069,-41.987,21.069,-41.998
