run,point,exp_x,exp_y,decoder_x,decoder_y
180,1,9.067,0.014,9.069,-66.07
180,2,15.068,0.014,15.07,-66.07
180,3,21.068,0.014,21.068,-66.07
180,4,27.067,0.014,1000.0,1000.0
180,5,33.07,0.014,27.068,-66.07
180,6,39.068,0.014,33.07,-66.07
180,7,45.069,0.014,1000.0,1000.0
180,8,51.068,0.014,45.069,-66.07
180,9,51.068,-5.983,1000.0,1000.0
180,10,45.07,-5.983,1000.0,1000.0
180,11,39.069,-5.983,1000.0,1000.0
180,12,33.071,-5.983,1000.0,1000.0
180,13,27.068,-5.983,1000.0,1000.0
180,14,21.069,-5.983,1000.0,1000.0
180,15,15.07,-5.983,1000.0,1000.0
180,16,9.069,-5.983,1000.0,1000.0
180,17,9.069,-11.988,1000.0,1000.0
180,18,15.068,-11.988,1000.0,1000.0
180,19,21.068,-11.988,1000.0,1000.0
180,20,27.067,-11.988,1000.0,1000.0
180,21,33.07,-11.988,1000.0,1000.0
180,22,39.068,-11.988,1000.0,1000.0
180,23,45.069,-11.988,1000.0,1000.0
180,24,51.068,-11.988,1000.0,1000.0
180,25,51.068,-17.983,1000.0,1000.0
180,26,45.07,-17.983,1000.0,1000.0
180,27,39.069,-17.983,1000.0,1000.0
180,28,33.071,-17.983,1000.0,1000.0
180,29,27.068,-17.983,1000.0,1000.0
180,30,21.069,-17.983,1000.0,1000.0
180,31,15.071,-17.983,1000.0,1000.0
180,32,9.069,-17.983,1000.0,1000.0
180,33,9.069,-23.987,1000.0,1000.0
180,34,15.068,-23.987,1000.0,1000.0
180,35,21.068,-23.987,1000.0,1000.0
180,36,27.067,-23.987,1000.0,1000.0
180,37,33.07,-23.987,1000.0,1000.0
180,38,39.068,-23.987,1000.0,1000.0
180,39,45.069,-23.987,1000.0,1000.0
180,40,51.068,-23.987,1000.0,1000.0
180,41,51.068,-29.983,1000.0,1000.0
180,42,45.07,-29.983,1000.0,1000.0
180,43,39.069,-29.983,1000.0,1000.0
180,44,33.071,-29.983,1000.0,1000.0
180,45,27.068,-29.983,1000.0,1000.0
180,46,21.069,-29.983,1000.0,1000.0
180,47,15.071,-29.983,1000.0,1000.0
180,48,9.069,-29.983,1000.0,1000.0
180,49,9.069,-35.984,1000.0,1000.0
180,50,15.068,-35.984,1000.0,1000.0
180,51,21.068,-35.984,1000.0,1000.0
180,52,27.067,-35.984,1000.0,1000.0
180,53,33.07,-35.984,1000.0,1000.0
180,54,39.068,-35.984,1000.0,1000.0
180,55,45.069,-35.984,1000.0,1000.0
180,56,51.068,-35.984,1000.0,1000.0
180,57,51.068,-41.987,1000.0,1000.0
180,58,45.07,-41.987,1000.0,1000.0
180,59,39.069,-41.987,1000.0,1000.0
180,60,33.071,-41.987,1000.0,1000.0
180,61,27.068,-41.987,1000.0,1000.0
180,62,21.069,-41.987,1000.0,1000.0
180,63,15.071,-41.987,1000.0,1000.0
180,64,9.069,-41.987,1000.0,1000.0
