run,point,exp_x,exp_y,decoder_x,decoder_y
217,1,9.067,0.014,9.069,-0.0
217,2,15.068,0.014,15.068,-0.0
217,3,21.068,0.014,21.068,-0.0
217,4,27.067,0.014,27.068,-0.0
217,5,33.07,0.014,1000.0,1000.0
217,6,39.068,0.014,39.068,-0.0
217,7,45.069,0.014,45.069,-0.0
217,8,51.068,0.014,51.068,-0.0
217,9,51.068,-5.983,51.068,-6.0
217,10,45.07,-5.983,45.07,-6.0
217,11,39.069,-5.983,1000.0,1000.0
217,12,33.071,-5.983,33.071,-6.0
217,13,27.068,-5.983,27.069,-6.0
217,14,21.069,-5.983,1000.0,1000.0
217,15,15.07,-5.983,15.07,-6.0
217,16,9.069,-5.983,9.069,-6.0
217,17,9.069,-11.988,1000.0,1000.0
217,18,15.068,-11.988,15.07,-12.004
217,19,21.068,-11.988,21.068,-12.004
217,20,27.067,-11.988,27.068,-12.004
217,21,33.07,-11.988,1000.0,1000.0
217,22,39.068,-11.988,39.068,-12.004
217,23,45.069,-11.988,45.069,-12.004
217,24,51.068,-11.988,1000.0,1000.0
217,25,51.068,-17.983,1000.0,1000.0
217,26,45.07,-17.983,39.069,-17.902
217,27,39.069,-17.983,33.071,-17.902
217,28,33.071,-17.983,1000.0,1000.0
217,29,27.068,-17.983,21.069,-17.902
217,30,21.069,-17.983,15.07,-17.902
217,31,15.071,-17.983,1000.0,1000.0
217,32,9.069,-17.983,1000.0,1000.0
217,33,9.069,-23.987,3.071,-23.905
217,34,15.068,-23.987,9.067,-23.905
217,35,21.068,-23.987,15.07,-23.905
217,36,27.067,-23.987,21.068,-23.905
217,37,33.07,-23.987,27.068,-23.905
217,38,39.068,-23.987,1000.0,1000.0
217,39,45.069,-23.987,39.068,-23.905
217,40,51.068,-23.987,45.07,-23.905
217,41,51.068,-29.983,45.07,-29.903
217,42,45.07,-29.983,39.069,-29.903
217,43,39.069,-29.983,1000.0,1000.0
217,44,33.071,-29.983,27.069,-29.903
217,45,27.068,-29.983,21.069,-29.903
217,46,21.069,-29.983,15.07,-29.903
217,47,15.071,-29.983,1000.0,1000.0
217,48,9.069,-29.983,3.071,-29.903
217,49,9.069,-35.984,3.071,-35.903
217,50,15.068,-35.984,30.167,-57.003
217,51,21.068,-35.984,15.068,-35.903
217,52,27.067,-35.984,21.068,-35.903
217,53,33.07,-35.984,1000.0,1000.0
217,54,39.068,-35.984,33.07,-35.903
217,55,45.069,-35.984,33.07,-35.903
217,56,51.068,-35.984,39.068,-35.903
217,57,51.068,-41.987,39.068,-41.906
217,58,45.07,-41.987,39.068,-41.906
217,59,39.069,-41.987,33.071,-41.906
217,60,33.071,-41.987,1000.0,1000.0
217,61,27.068,-41.987,1000.0,1000.0
217,62,21.069,-41.987,1000.0,1000.0
217,63,15.071,-41.987,9.069,-41.906
217,64,9.069,-41.987,3.071,-41.906
