run,point,exp_x,exp_y,decoder_x,decoder_y
87,1,9.067,0.014,9.067,-0.005
87,2,15.068,0.014,15.068,-0.005
87,3,21.068,0.014,21.068,-0.005
87,4,27.067,0.014,27.068,-0.005
87,5,33.07,0.014,33.07,-0.005
87,6,39.068,0.014,39.068,-0.005
87,7,45.069,0.014,45.069,-0.005
87,8,51.068,0.014,51.068,-0.005
87,9,51.068,-5.983,51.068,-6.005
87,10,45.07,-5.983,45.07,-6.005
87,11,39.069,-5.983,39.069,-6.005
87,12,33.071,-5.983,33.071,-6.005
87,13,27.068,-5.983,33.071,-6.005
87,14,21.069,-5.983,27.069,-6.005
87,15,15.07,-5.983,21.069,-6.005
87,16,9.069,-5.983,15.07,-6.005
87,17,9.069,-11.988,15.07,-12.008
87,18,15.068,-11.988,15.07,-12.008
87,19,21.068,-11.988,21.068,-12.008
87,20,27.067,-11.988,27.068,-12.008
87,21,33.07,-11.988,33.07,-12.008
87,22,39.068,-11.988,39.068,-12.008
87,23,45.069,-11.988,45.069,-12.008
87,24,51.068,-11.988,51.068,-12.008
87,25,51.068,-17.983,51.068,-18.005
87,26,45.07,-17.983,45.07,-18.005
87,27,39.069,-17.983,39.069,-18.005
87,28,33.071,-17.983,33.071,-18.005
87,29,27.068,-17.983,1000.0,1000.0
87,30,21.069,-17.983,21.069,-18.005
87,31,15.071,-17.983,15.07,-18.005
87,32,9.069,-17.983,15.07,-18.005
87,33,9.069,-23.987,15.07,-24.007
87,34,15.068,-23.987,21.068,-24.007
87,35,21.068,-23.987,27.068,-24.007
87,36,27.067,-23.987,33.07,-24.007
87,37,33.07,-23.987,39.068,-24.007
87,38,39.068,-23.987,45.069,-24.007
87,39,45.069,-23.987,1000.0,1000.0
87,40,51.068,-23.987,57.068,-24.007
87,41,51.068,-29.983,57.068,-30.005
87,42,45.07,-29.983,51.07,-30.005
87,43,39.069,-29.983,1000.0,1000.0
87,44,33.071,-29.983,39.069,-30.005
87,45,27.068,-29.983,33.071,-30.005
87,46,21.069,-29.983,33.071,-30.005
87,47,15.071,-29.983,27.069,-30.005
87,48,9.069,-29.983,21.069,-30.005
87,49,9.069,-35.984,21.069,-36.005
87,50,15.068,-35.984,27.068,-36.005
87,51,21.068,-35.984,33.07,-36.005
87,52,27.067,-35.984,39.068,-36.005
87,53,33.07,-35.984,45.069,-36.005
87,54,39.068,-35.984,51.068,-36.005
87,55,45.069,-35.984,57.068,-36.005
87,56,51.068,-35.984,63.07,-36.005
87,57,51.068,-41.987,63.07,-42.009
87,58,45.07,-41.987,57.069,-42.009
87,59,39.069,-41.987,51.07,-42.009
87,60,33.071,-41.987,45.07,-42.009
87,61,27.068,-41.987,1000.0,1000.0
87,62,21.069,-41.987,33.071,-42.009
87,63,15.071,-41.987,27.069,-42.009
87,64,9.069,-41.987,21.069,-42.009
