run,point,exp_x,exp_y,decoder_x,decoder_y
96,1,9.067,0.014,9.067,0.006
96,2,15.068,0.014,15.068,0.006
96,3,21.068,0.014,21.068,0.006
96,4,27.067,0.014,27.068,0.006
96,5,33.07,0.014,27.068,0.006
96,6,39.068,0.014,33.07,0.006
96,7,45.069,0.014,39.068,0.006
96,8,51.068,0.014,45.069,0.006
96,9,51.068,-5.983,45.069,-5.994
96,10,45.07,-5.983,39.069,-5.994
96,11,39.069,-5.983,33.071,-5.994
96,12,33.071,-5.983,27.069,-5.994
96,13,27.068,-5.983,21.069,-5.994
96,14,21.069,-5.983,15.07,-5.994
96,15,15.07,-5.983,9.069,-5.994
96,16,9.069,-5.983,3.071,-5.994
96,17,9.069,-11.988,3.071,-11.997
96,18,15.068,-11.988,9.067,-11.997
96,19,21.068,-11.988,15.068,-11.997
96,20,27.067,-11.988,21.068,-11.997
96,21,33.07,-11.988,27.068,-11.997
96,22,39.068,-11.988,33.07,-11.997
96,23,45.069,-11.988,39.068,-11.997
96,24,51.068,-11.988,45.069,-11.997
96,25,51.068,-17.983,45.069,-17.994
96,26,45.07,-17.983,39.069,-17.994
96,27,39.069,-17.983,33.071,-17.994
96,28,33.071,-17.983,27.069,-17.994
96,29,27.068,-17.983,21.069,-17.994
96,30,21.069,-17.983,15.07,-17.994
96,31,15.071,-17.983,15.07,-17.994
96,32,9.069,-17.983,9.069,-17.994
96,33,9.069,-23.987,9.069,-23.997
96,34,15.068,-23.987,15.068,-23.997
96,35,21.068,-23.987,21.068,-23.997
96,36,27.067,-23.987,21.068,-45.002
96,37,33.07,-23.987,27.068,-23.997
96,38,39.068,-23.987,28.878,-23.997
96,39,45.069,-23.987,34.878,-23.997
96,40,51.068,-23.987,40.878,-23.997
96,41,51.068,-29.983,40.878,-29.994
96,42,45.07,-29.983,34.879,-29.994
96,43,39.069,-29.983,28.88,-29.994
96,44,33.071,-29.983,22.881,-29.994
96,45,27.068,-29.983,16.879,-29.994
96,46,21.069,-29.983,10.88,-29.994
96,47,15.071,-29.983,4.879,-29.994
96,48,9.069,-29.983,0.061,-29.994
96,49,9.069,-35.984,0.061,-35.994
96,50,15.068,-35.984,6.058,-35.994
96,51,21.068,-35.984,12.059,-35.994
96,52,27.067,-35.984,1000.0,1000.0
96,53,33.07,-35.984,24.059,-35.994
96,54,39.068,-35.984,30.06,-35.994
96,55,45.069,-35.984,1000.0,1000.0
96,56,51.068,-35.984,36.059,-35.994
96,57,51.068,-41.987,36.059,-42.01
96,58,45.07,-41.987,30.06,-42.01
96,59,39.069,-41.987,24.06,-42.01
96,60,33.071,-41.987,18.062,-42.01
96,61,27.068,-41.987,12.061,-42.01
96,62,21.069,-41.987,6.06,-42.01
96,63,15.071,-41.987,0.07,-42.01
96,64,9.069,-41.987,0.067,-42.01
