run,point,exp_x,exp_y,decoder_x,decoder_y
241,1,9.067,0.014,1000.0,1000.0
241,2,15.068,0.014,15.07,0.006
241,3,21.068,0.014,21.068,0.006
241,4,27.067,0.014,27.068,0.006
241,5,33.07,0.014,1000.0,1000.0
241,6,39.068,0.014,39.068,0.006
241,7,45.069,0.014,45.069,0.006
241,8,51.068,0.014,1000.0,1000.0
241,9,51.068,-5.983,45.069,-5.993
241,10,45.07,-5.983,39.069,-5.993
241,11,39.069,-5.983,33.071,-5.993
241,12,33.071,-5.983,27.069,-5.993
241,13,27.068,-5.983,1000.0,1000.0
241,14,21.069,-5.983,15.07,-5.993
241,15,15.07,-5.983,9.069,-5.993
241,16,9.069,-5.983,3.071,-5.993
241,17,9.069,-11.988,3.071,-11.997
241,18,15.068,-11.988,1000.0,1000.0
241,19,21.068,-11.988,15.07,-11.997
241,20,27.067,-11.988,21.068,-11.997
241,21,33.07,-11.988,27.068,-11.997
241,22,39.068,-11.988,54.073,-33.0
241,23,45.069,-11.988,39.068,-11.997
241,24,51.068,-11.988,1000.0,1000.0
241,25,51.068,-17.983,45.069,-17.992
241,26,45.07,-17.983,39.069,-17.992
241,27,39.069,-17.983,33.071,-17.992
241,28,33.071,-17.983,1000.0,1000.0
241,29,27.068,-17.983,21.069,-17.992
241,30,21.069,-17.983,15.07,-17.992
241,31,15.071,-17.983,1000.0,1000.0
241,32,9.069,-17.983,3.071,-17.992
241,33,9.069,-23.987,3.071,-23.996
241,34,15.068,-23.987,9.067,-23.996
241,35,21.068,-23.987,1000.0,1000.0
241,36,27.067,-23.987,21.068,-23.996
241,37,33.07,-23.987,27.068,-23.996
241,38,39.068,-23.987,33.07,-23.996
241,39,45.069,-23.987,1000.0,1000.0
241,40,51.068,-23.987,45.069,-23.996
241,41,51.068,-29.983,45.069,-29.993
241,42,45.07,-29.983,1000.0,1000.0
241,43,39.069,-29.983,33.071,-29.993
241,44,33.071,-29.983,27.069,-29.993
241,45,27.068,-29.983,1000.0,1000.0
241,46,21.069,-29.983,15.07,-29.993
241,47,15.071,-29.983,9.069,-29.993
241,48,9.069,-29.983,1000.0,1000.0
241,49,9.069,-35.984,3.071,-35.993
241,50,15.068,-35.984,9.067,-35.993
241,51,21.068,-35.984,15.068,-35.993
241,52,27.067,-35.984,21.068,-35.993
241,53,33.07,-35.984,27.068,-35.993
241,54,39.068,-35.984,33.07,-35.993
241,55,45.069,-35.984,1000.0,1000.0
241,56,51.068,-35.984,45.069,-35.993
241,57,51.068,-41.987,45.069,-41.998
241,58,45.07,-41.987,1000.0,1000.0
241,59,39.069,-41.987,33.071,-41.998
241,60,33.071,-41.987,27.069,-41.998
241,61,27.068,-41.987,21.069,-41.998
241,62,21.069,-41.987,15.07,-41.998
241,63,15.071,-41.987,1000.0,1000.0
241,64,9.069,-41.987,3.071,-41.998
