run,point,exp_x,exp_y,decoder_x,decoder_y
242,1,9.067,0.014,1000.0,1000.0
242,2,15.068,0.014,0.0,-66.07
242,3,21.068,0.014,6.0,-66.07
242,4,27.067,0.014,12.0,-66.07
242,5,33.07,0.014,1000.0,1000.0
242,6,39.068,0.014,23.999,-66.07
242,7,45.069,0.014,65.688,-66.07
242,8,51.068,0.014,1000.0,1000.0
242,9,51.068,-5.983,1000.0,1000.0
242,10,45.07,-5.983,1000.0,1000.0
242,11,39.069,-5.983,1000.0,1000.0
242,12,33.071,-5.983,1000.0,1000.0
242,13,27.068,-5.983,1000.0,1000.0
242,14,21.069,-5.983,1000.0,1000.0
242,15,15.07,-5.983,1000.0,1000.0
242,16,9.069,-5.983,1000.0,1000.0
242,17,9.069,-11.988,1000.0,1000.0
242,18,15.068,-11.988,1000.0,1000.0
242,19,21.068,-11.988,1000.0,1000.0
242,20,27.067,-11.988,12.059,-54.011
242,21,33.07,-11.988,1000.0,1000.0
242,22,39.068,-11.988,1000.0,1000.0
242,23,45.069,-11.988,1000.0,1000.0
242,24,51.068,-11.988,1000.0,1000.0
242,25,51.068,-17.983,1000.0,1000.0
242,26,45.07,-17.983,1000.0,1000.0
242,27,39.069,-17.983,1000.0,1000.0
242,28,33.071,-17.983,1000.0,1000.0
242,29,27.068,-17.983,1000.0,1000.0
242,30,21.069,-17.983,1000.0,1000.0
242,31,15.071,-17.983,1000.0,1000.0
242,32,9.069,-17.983,1000.0,1000.0
242,33,9.069,-23.987,1000.0,1000.0
242,34,15.068,-23.987,1000.0,1000.0
242,35,21.068,-23.987,1000.0,1000.0
242,36,27.067,-23.987,1000.0,1000.0
242,37,33.07,-23.987,1000.0,1000.0
242,38,39.068,-23.987,1000.0,1000.0
242,39,45.069,-23.987,1000.0,1000.0
242,40,51.068,-23.987,1000.0,1000.0
242,41,51.068,-29.983,1000.0,1000.0
242,42,45.07,-29.983,1000.0,1000.0
242,43,39.069,-29.983,1000.0,1000.0
242,44,33.071,-29.983,1000.0,1000.0
242,45,27.068,-29.983,1000.0,1000.0
242,46,21.069,-29.983,1000.0,1000.0
242,47,15.071,-29.983,1000.0,1000.0
242,48,9.069,-29.983,1000.0,1000.0
242,49,9.069,-35.984,1000.0,1000.0
242,50,15.068,-35.984,1000.0,1000.0
242,51,21.068,-35.984,1000.0,1000.0
242,52,27.067,-35.984,1000.0,1000.0
242,53,33.07,-35.984,1000.0,1000.0
242,54,39.068,-35.984,1000.0,1000.0
242,55,45.069,-35.984,1000.0,1000.0
242,56,51.068,-35.984,1000.0,1000.0
242,57,51.068,-41.987,1000.0,1000.0
242,58,45.07,-41.987,1000.0,1000.0
242,59,39.069,-41.987,1000.0,1000.0
242,60,33.071,-41.987,1000.0,1000.0
242,61,27.068,-41.987,1000.0,1000.0
242,62,21.069,-41.987,1000.0,1000.0
242,63,15.071,-41.987,1000.0,1000.0
242,64,9.069,-41.987,1000.0,1000.0
