run,point,exp_x,exp_y,decoder_x,decoder_y
151,1,9.067,0.014,9.067,0.008
151,2,15.068,0.014,15.068,0.008
151,3,21.068,0.014,21.068,0.008
151,4,27.067,0.014,27.068,0.008
151,5,33.07,0.014,33.07,0.008
151,6,39.068,0.014,1000.0,1000.0
151,7,45.069,0.014,1000.0,1000.0
151,8,51.068,0.014,51.068,0.008
151,9,51.068,-5.983,51.068,-5.992
151,10,45.07,-5.983,45.07,-5.992
151,11,39.069,-5.983,39.069,-5.992
151,12,33.071,-5.983,33.071,-5.992
151,13,27.068,-5.983,1000.0,1000.0
151,14,21.069,-5.983,21.069,-5.992
151,15,15.07,-5.983,15.07,-5.992
151,16,9.069,-5.983,1000.0,1000.0
151,17,9.069,-11.988,9.069,-11.995
151,18,15.068,-11.988,1000.0,1000.0
151,19,21.068,-11.988,21.068,-11.995
151,20,27.067,-11.988,27.068,-11.995
151,21,33.07,-11.988,33.07,-11.995
151,22,39.068,-11.988,39.068,-11.995
151,23,45.069,-11.988,45.069,-11.995
151,24,51.068,-11.988,51.068,-11.995
151,25,51.068,-17.983,51.068,-15.002
151,26,45.07,-17.983,45.07,-17.991
151,27,39.069,-17.983,45.07,-17.991
151,28,33.071,-17.983,39.069,-17.991
151,29,27.068,-17.983,48.079,-32.999
151,30,21.069,-17.983,27.069,-17.991
151,31,15.071,-17.983,21.069,-17.991
151,32,9.069,-17.983,15.07,-17.991
151,33,9.069,-23.987,1000.0,1000.0
151,34,15.068,-23.987,21.068,-45.002
151,35,21.068,-23.987,1000.0,1000.0
151,36,27.067,-23.987,1000.0,1000.0
151,37,33.07,-23.987,1000.0,1000.0
151,38,39.068,-23.987,45.069,-23.993
151,39,45.069,-23.987,51.068,-23.993
151,40,51.068,-23.987,1000.0,1000.0
151,41,51.068,-29.983,57.068,-29.992
151,42,45.07,-29.983,51.07,-29.992
151,43,39.069,-29.983,1000.0,1000.0
151,44,33.071,-29.983,39.069,-29.992
151,45,27.068,-29.983,33.071,-29.992
151,46,21.069,-29.983,27.069,-29.992
151,47,15.071,-29.983,1000.0,1000.0
151,48,9.069,-29.983,15.07,-29.992
151,49,9.069,-35.984,1000.0,1000.0
151,50,15.068,-35.984,1000.0,1000.0
151,51,21.068,-35.984,27.068,-35.992
151,52,27.067,-35.984,33.07,-35.992
151,53,33.07,-35.984,39.068,-35.992
151,54,39.068,-35.984,45.069,-35.992
151,55,45.069,-35.984,51.068,-35.992
151,56,51.068,-35.984,57.068,-35.992
151,57,51.068,-41.987,1000.0,1000.0
151,58,45.07,-41.987,51.07,-41.995
151,59,39.069,-41.987,1000.0,1000.0
151,60,33.071,-41.987,39.069,-41.995
151,61,27.068,-41.987,33.071,-41.995
151,62,21.069,-41.987,27.069,-41.995
151,63,15.071,-41.987,21.069,-41.995
151,64,9.069,-41.987,1000.0,1000.0
