run,point,exp_x,exp_y,decoder_x,decoder_y
222,1,9.067,0.014,9.067,-0.001
222,2,15.068,0.014,15.07,-0.001
222,3,21.068,0.014,21.068,-0.001
222,4,27.067,0.014,27.068,-0.001
222,5,33.07,0.014,33.07,-33.0
222,6,39.068,0.014,39.068,-0.001
222,7,45.069,0.014,45.07,-0.001
222,8,51.068,0.014,51.068,-0.001
222,9,51.068,-5.983,51.068,-6.0
222,10,45.07,-5.983,45.07,-6.0
222,11,39.069,-5.983,39.069,-6.0
222,12,33.071,-5.983,33.071,-6.0
222,13,27.068,-5.983,27.069,-6.0
222,14,21.069,-5.983,21.069,-6.0
222,15,15.07,-5.983,15.07,-6.0
222,16,9.069,-5.983,9.069,-6.0
222,17,9.069,-11.988,9.069,-12.005
222,18,15.068,-11.988,15.07,-12.005
222,19,21.068,-11.988,21.068,-12.005
222,20,27.067,-11.988,21.068,-12.005
222,21,33.07,-11.988,27.068,-12.005
222,22,39.068,-11.988,1000.0,1000.0
222,23,45.069,-11.988,39.068,-12.005
222,24,51.068,-11.988,45.07,-12.005
222,25,51.068,-17.983,45.07,-18.0
222,26,45.07,-17.983,39.069,-18.0
222,27,39.069,-17.983,1000.0,1000.0
222,28,33.071,-17.983,27.069,-18.0
222,29,27.068,-17.983,21.069,-18.0
222,30,21.069,-17.983,15.07,-18.0
222,31,15.071,-17.983,9.069,-18.0
222,32,9.069,-17.983,1000.0,1000.0
222,33,9.069,-23.987,3.071,-24.003
222,34,15.068,-23.987,9.067,-24.003
222,35,21.068,-23.987,15.07,-24.003
222,36,27.067,-23.987,1000.0,1000.0
222,37,33.07,-23.987,27.067,-24.003
222,38,39.068,-23.987,33.073,-24.003
222,39,45.069,-23.987,39.066,-24.003
222,40,51.068,-23.987,45.07,-24.003
222,41,51.068,-29.983,1000.0,1000.0
222,42,45.07,-29.983,39.068,-30.0
222,43,39.069,-29.983,1000.0,1000.0
222,44,33.071,-29.983,1000.0,1000.0
222,45,27.068,-29.983,21.069,-30.0
222,46,21.069,-29.983,15.071,-30.0
222,47,15.071,-29.983,1000.0,1000.0
222,48,9.069,-29.983,3.073,-30.0
222,49,9.069,-35.984,3.073,-36.0
222,50,15.068,-35.984,9.066,-36.0
222,51,21.068,-35.984,1000.0,1000.0
222,52,27.067,-35.984,21.068,-36.0
222,53,33.07,-35.984,1000.0,1000.0
222,54,39.068,-35.984,30.07,-32.997
222,55,45.069,-35.984,39.066,-36.0
222,56,51.068,-35.984,45.07,-36.0
222,57,51.068,-41.987,45.07,-42.004
222,58,45.07,-41.987,39.068,-42.004
222,59,39.069,-41.987,1000.0,1000.0
222,60,33.071,-41.987,27.068,-42.004
222,61,27.068,-41.987,1000.0,1000.0
222,62,21.069,-41.987,15.071,-42.004
222,63,15.071,-41.987,9.067,-42.004
222,64,9.069,-41.987,24.066,-62.996
