run,point,exp_x,exp_y,decoder_x,decoder_y
202,1,9.067,0.014,9.069,-0.015
202,2,15.068,0.014,15.07,-0.015
202,3,21.068,0.014,21.068,-0.015
202,4,27.067,0.014,27.068,-0.015
202,5,33.07,0.014,33.07,-0.015
202,6,39.068,0.014,1000.0,1000.0
202,7,45.069,0.014,45.069,-0.015
202,8,51.068,0.014,51.068,-0.015
202,9,51.068,-5.983,51.068,-6.013
202,10,45.07,-5.983,45.07,-6.013
202,11,39.069,-5.983,39.069,-6.013
202,12,33.071,-5.983,33.071,-6.013
202,13,27.068,-5.983,27.069,-6.013
202,14,21.069,-5.983,21.069,-6.013
202,15,15.07,-5.983,15.07,-6.013
202,16,9.069,-5.983,1000.0,1000.0
202,17,9.069,-11.988,9.069,-12.018
202,18,15.068,-11.988,15.068,-12.018
202,19,21.068,-11.988,21.068,-12.018
202,20,27.067,-11.988,27.068,-12.018
202,21,33.07,-11.988,33.07,-12.018
202,22,39.068,-11.988,1000.0,1000.0
202,23,45.069,-11.988,45.069,-12.018
202,24,51.068,-11.988,51.068,-12.018
202,25,51.068,-17.983,1000.0,1000.0
202,26,45.07,-17.983,45.07,-18.013
202,27,39.069,-17.983,39.069,-18.013
202,28,33.071,-17.983,1000.0,1000.0
202,29,27.068,-17.983,27.069,-18.013
202,30,21.069,-17.983,21.069,-18.013
202,31,15.071,-17.983,1000.0,1000.0
202,32,9.069,-17.983,9.069,-18.013
202,33,9.069,-23.987,9.069,-24.017
202,34,15.068,-23.987,1000.0,1000.0
202,35,21.068,-23.987,21.068,-24.017
202,36,27.067,-23.987,27.068,-24.017
202,37,33.07,-23.987,33.07,-24.017
202,38,39.068,-23.987,1000.0,1000.0
202,39,45.069,-23.987,45.069,-24.017
202,40,51.068,-23.987,51.068,-24.017
202,41,51.068,-29.983,51.068,-30.014
202,42,45.07,-29.983,1000.0,1000.0
202,43,39.069,-29.983,39.069,-30.014
202,44,33.071,-29.983,33.071,-30.014
202,45,27.068,-29.983,33.071,-30.014
202,46,21.069,-29.983,27.069,-30.014
202,47,15.071,-29.983,21.069,-30.014
202,48,9.069,-29.983,1000.0,1000.0
202,49,9.069,-35.984,15.07,-36.014
202,50,15.068,-35.984,21.068,-36.014
202,51,21.068,-35.984,27.068,-36.014
202,52,27.067,-35.984,33.07,-36.014
202,53,33.07,-35.984,39.068,-36.014
202,54,39.068,-35.984,1000.0,1000.0
202,55,45.069,-35.984,1000.0,1000.0
202,56,51.068,-35.984,57.068,-36.014
202,57,51.068,-41.987,57.068,-42.017
202,58,45.07,-41.987,51.07,-42.017
202,59,39.069,-41.987,45.07,-42.017
202,60,33.071,-41.987,1000.0,1000.0
202,61,27.068,-41.987,33.071,-42.017
202,62,21.069,-41.987,27.069,-42.017
202,63,15.071,-41.987,21.069,-42.017
202,64,9.069,-41.987,1000.0,1000.0
