run,point,exp_x,exp_y,decoder_x,decoder_y
186,1,9.067,0.014,0.0,-0.008
186,2,15.068,0.014,0.0,-0.008
186,3,21.068,0.014,0.0,-0.008
186,4,27.067,0.014,5.999,-0.008
186,5,33.07,0.014,11.998,-0.008
186,6,39.068,0.014,18.002,-0.008
186,7,45.069,0.014,1000.0,1000.0
186,8,51.068,0.014,29.999,-0.008
186,9,51.068,-5.983,29.999,-6.007
186,10,45.07,-5.983,1000.0,1000.0
186,11,39.069,-5.983,18.003,-6.007
186,12,33.071,-5.983,1000.0,1000.0
186,13,27.068,-5.983,1000.0,1000.0
186,14,21.069,-5.983,0.073,-6.007
186,15,15.07,-5.983,0.071,-6.007
186,16,9.069,-5.983,0.067,-6.007
186,17,9.069,-11.988,17.416,-6.007
186,18,15.068,-11.988,1000.0,1000.0
186,19,21.068,-11.988,12.066,-6.007
186,20,27.067,-11.988,18.068,-6.007
186,21,33.07,-11.988,18.068,-6.007
186,22,39.068,-11.988,24.065,-6.007
186,23,45.069,-11.988,1000.0,1000.0
186,24,51.068,-11.988,36.066,-6.007
186,25,51.068,-17.983,36.066,-12.011
186,26,45.07,-17.983,1000.0,1000.0
186,27,39.069,-17.983,24.066,-12.011
186,28,33.071,-17.983,18.068,-12.011
186,29,27.068,-17.983,18.068,-12.011
186,30,21.069,-17.983,12.067,-12.011
186,31,15.071,-17.983,6.066,-12.011
186,32,9.069,-17.983,0.073,-12.011
186,33,9.069,-23.987,0.073,-18.007
186,34,15.068,-23.987,0.073,-18.007
186,35,21.068,-23.987,48.063,-59.998
186,36,27.067,-23.987,12.072,-18.007
186,37,33.07,-23.987,12.072,-18.007
186,38,39.068,-23.987,18.073,-18.007
186,39,45.069,-23.987,24.071,-18.007
186,40,51.068,-23.987,1000.0,1000.0
186,41,51.068,-29.983,30.072,-24.009
186,42,45.07,-29.983,24.072,-24.009
186,43,39.069,-29.983,1000.0,1000.0
186,44,33.071,-29.983,12.073,-24.009
186,45,27.068,-29.983,6.072,-24.009
186,46,21.069,-29.983,1000.0,1000.0
186,47,15.071,-29.983,0.071,-24.009
186,48,9.069,-29.983,0.067,-24.009
186,49,9.069,-35.984,0.067,-30.008
186,50,15.068,-35.984,6.066,-30.008
186,51,21.068,-35.984,1000.0,1000.0
186,52,27.067,-35.984,1000.0,1000.0
186,53,33.07,-35.984,18.068,-30.008
186,54,39.068,-35.984,1000.0,1000.0
186,55,45.069,-35.984,30.066,-30.008
186,56,51.068,-35.984,1000.0,1000.0
186,57,51.068,-41.987,36.065,-36.008
186,58,45.07,-41.987,1000.0,1000.0
186,59,39.069,-41.987,24.066,-36.008
186,60,33.071,-41.987,18.068,-36.008
186,61,27.068,-41.987,1000.0,1000.0
186,62,21.069,-41.987,18.068,-36.008
186,63,15.071,-41.987,12.067,-36.008
186,64,9.069,-41.987,6.066,-36.008
