run,point,exp_x,exp_y,decoder_x,decoder_y
175,1,9.067,0.014,9.067,-0.015
175,2,15.068,0.014,1000.0,1000.0
175,3,21.068,0.014,21.068,-0.015
175,4,27.067,0.014,27.068,-0.015
175,5,33.07,0.014,1000.0,1000.0
175,6,39.068,0.014,39.068,-0.015
175,7,45.069,0.014,45.07,-0.015
175,8,51.068,0.014,45.07,-0.015
175,9,51.068,-5.983,45.07,-6.013
175,10,45.07,-5.983,39.069,-6.013
175,11,39.069,-5.983,1000.0,1000.0
175,12,33.071,-5.983,27.068,-6.013
175,13,27.068,-5.983,21.069,-6.013
175,14,21.069,-5.983,1000.0,1000.0
175,15,15.07,-5.983,9.069,-6.013
175,16,9.069,-5.983,3.071,-6.013
175,17,9.069,-11.988,1000.0,1000.0
175,18,15.068,-11.988,9.067,-12.018
175,19,21.068,-11.988,15.07,-12.018
175,20,27.067,-11.988,21.068,-12.018
175,21,33.07,-11.988,27.068,-12.018
175,22,39.068,-11.988,33.07,-12.018
175,23,45.069,-11.988,39.068,-12.018
175,24,51.068,-11.988,45.07,-12.018
175,25,51.068,-17.983,1000.0,1000.0
175,26,45.07,-17.983,39.069,-18.013
175,27,39.069,-17.983,33.071,-18.013
175,28,33.071,-17.983,27.068,-18.013
175,29,27.068,-17.983,21.069,-18.013
175,30,21.069,-17.983,15.07,-18.013
175,31,15.071,-17.983,1000.0,1000.0
175,32,9.069,-17.983,3.071,-18.013
175,33,9.069,-23.987,3.071,-24.017
175,34,15.068,-23.987,4.878,-24.017
175,35,21.068,-23.987,10.878,-24.017
175,36,27.067,-23.987,1000.0,1000.0
175,37,33.07,-23.987,22.881,-24.017
175,38,39.068,-23.987,28.877,-24.017
175,39,45.069,-23.987,34.878,-24.017
175,40,51.068,-23.987,40.878,-24.017
175,41,51.068,-29.983,40.878,-30.014
175,42,45.07,-29.983,1000.0,1000.0
175,43,39.069,-29.983,28.88,-30.014
175,44,33.071,-29.983,22.882,-30.014
175,45,27.068,-29.983,16.879,-30.014
175,46,21.069,-29.983,10.879,-30.014
175,47,15.071,-29.983,1000.0,1000.0
175,48,9.069,-29.983,1000.0,1000.0
175,49,9.069,-35.984,1000.0,1000.0
175,50,15.068,-35.984,1000.0,1000.0
175,51,21.068,-35.984,30.056,-54.111
175,52,27.067,-35.984,17.962,-36.014
175,53,33.07,-35.984,23.959,-36.014
175,54,39.068,-35.984,29.96,-36.014
175,55,45.069,-35.984,35.958,-36.014
175,56,51.068,-35.984,41.958,-36.014
175,57,51.068,-41.987,41.958,-42.018
175,58,45.07,-41.987,1000.0,1000.0
175,59,39.069,-41.987,29.961,-42.018
175,60,33.071,-41.987,23.96,-42.018
175,61,27.068,-41.987,1000.0,1000.0
175,62,21.069,-41.987,11.961,-42.018
175,63,15.071,-41.987,5.96,-42.018
175,64,9.069,-41.987,1000.0,1000.0
