run,point,exp_x,exp_y,decoder_x,decoder_y
48,1,9.067,0.014,1000.0,1000.0
48,2,15.068,0.014,7.811,-0.138
48,3,21.068,0.014,13.81,-0.138
48,4,27.067,0.014,19.81,-0.138
48,5,33.07,0.014,25.809,-0.138
48,6,39.068,0.014,31.808,-0.138
48,7,45.069,0.014,37.812,-0.138
48,8,51.068,0.014,43.81,-0.138
48,9,51.068,-5.983,43.809,-6.04
48,10,45.07,-5.983,1000.0,1000.0
48,11,39.069,-5.983,31.809,-6.04
48,12,33.071,-5.983,25.809,-6.04
48,13,27.068,-5.983,19.811,-6.04
48,14,21.069,-5.983,13.811,-6.04
48,15,15.07,-5.983,7.813,-6.04
48,16,9.069,-5.983,1.809,-6.04
48,17,9.069,-11.988,54.026,-64.261
48,18,15.068,-11.988,7.811,-12.044
48,19,21.068,-11.988,1000.0,1000.0
48,20,27.067,-11.988,1000.0,1000.0
48,21,33.07,-11.988,21.616,-12.044
48,22,39.068,-11.988,1000.0,1000.0
48,23,45.069,-11.988,27.619,-12.044
48,24,51.068,-11.988,33.618,-12.044
48,25,51.068,-17.983,33.618,-32.452
48,26,45.07,-17.983,1000.0,1000.0
48,27,39.069,-17.983,21.618,-18.04
48,28,33.071,-17.983,15.619,-18.04
48,29,27.068,-17.983,9.618,-18.04
48,30,21.069,-17.983,3.619,-18.04
48,31,15.071,-17.983,0.063,-18.04
48,32,9.069,-17.983,0.061,-18.04
48,33,9.069,-23.987,0.061,-18.04
48,34,15.068,-23.987,6.06,-18.04
48,35,21.068,-23.987,12.059,-18.04
48,36,27.067,-23.987,18.062,-18.04
48,37,33.07,-23.987,24.059,-18.04
48,38,39.068,-23.987,24.059,-18.04
48,39,45.069,-23.987,30.06,-18.04
48,40,51.068,-23.987,36.059,-18.04
48,41,51.068,-29.983,1000.0,1000.0
48,42,45.07,-29.983,30.06,-24.042
48,43,39.069,-29.983,24.06,-24.042
48,44,33.071,-29.983,24.06,-24.042
48,45,27.068,-29.983,18.062,-24.042
48,46,21.069,-29.983,18.062,-24.042
48,47,15.071,-29.983,12.061,-24.042
48,48,9.069,-29.983,6.06,-24.042
48,49,9.069,-35.984,6.06,-30.041
48,50,15.068,-35.984,1000.0,1000.0
48,51,21.068,-35.984,18.062,-30.041
48,52,27.067,-35.984,18.062,-30.041
48,53,33.07,-35.984,24.059,-30.041
48,54,39.068,-35.984,30.06,-30.041
48,55,45.069,-35.984,36.059,-30.041
48,56,51.068,-35.984,42.06,-30.041
48,57,51.068,-41.987,1000.0,1000.0
48,58,45.07,-41.987,1000.0,1000.0
48,59,39.069,-41.987,30.061,-36.041
48,60,33.071,-41.987,24.06,-36.041
48,61,27.068,-41.987,18.062,-36.041
48,62,21.069,-41.987,12.061,-36.041
48,63,15.071,-41.987,6.06,-36.041
48,64,9.069,-41.987,6.06,-36.041
