run,point,exp_x,exp_y,decoder_x,decoder_y
153,1,9.067,0.014,1000.0,1000.0
153,2,15.068,0.014,5.973,0.016
153,3,21.068,0.014,1000.0,1000.0
153,4,27.067,0.014,1000.0,1000.0
153,5,33.07,0.014,1000.0,1000.0
153,6,39.068,0.014,23.972,0.016
153,7,45.069,0.014,1000.0,1000.0
153,8,51.068,0.014,23.972,0.016
153,9,51.068,-5.983,1000.0,1000.0
153,10,45.07,-5.983,17.976,-5.984
153,11,39.069,-5.983,1000.0,1000.0
153,12,33.071,-5.983,5.974,-5.984
153,13,27.068,-5.983,0.035,-5.984
153,14,21.069,-5.983,0.032,-5.984
153,15,15.07,-5.983,0.028,-5.984
153,16,9.069,-5.983,0.024,-5.984
153,17,9.069,-11.988,0.024,-11.988
153,18,15.068,-11.988,0.024,-11.988
153,19,21.068,-11.988,6.022,-11.988
153,20,27.067,-11.988,12.023,-11.988
153,21,33.07,-11.988,1000.0,1000.0
153,22,39.068,-11.988,1000.0,1000.0
153,23,45.069,-11.988,1000.0,1000.0
153,24,51.068,-11.988,36.022,-11.988
153,25,51.068,-17.983,36.022,-17.984
153,26,45.07,-17.983,1000.0,1000.0
153,27,39.069,-17.983,24.024,-17.984
153,28,33.071,-17.983,18.026,-17.984
153,29,27.068,-17.983,1000.0,1000.0
153,30,21.069,-17.983,6.023,-17.984
153,31,15.071,-17.983,0.038,-17.984
153,32,9.069,-17.983,0.035,-17.984
153,33,9.069,-23.987,0.035,-23.986
153,34,15.068,-23.987,6.034,-23.986
153,35,21.068,-23.987,1000.0,1000.0
153,36,27.067,-23.987,18.036,-23.986
153,37,33.07,-23.987,24.033,-23.986
153,38,39.068,-23.987,24.033,-23.986
153,39,45.069,-23.987,24.033,-23.986
153,40,51.068,-23.987,30.034,-23.986
153,41,51.068,-29.983,30.034,-29.985
153,42,45.07,-29.983,24.035,-29.985
153,43,39.069,-29.983,1000.0,1000.0
153,44,33.071,-29.983,12.034,-29.985
153,45,27.068,-29.983,6.034,-29.985
153,46,21.069,-29.983,1000.0,1000.0
153,47,15.071,-29.983,0.032,-29.985
153,48,9.069,-29.983,0.028,-29.985
153,49,9.069,-35.984,0.028,-35.984
153,50,15.068,-35.984,6.025,-35.984
153,51,21.068,-35.984,1000.0,1000.0
153,52,27.067,-35.984,18.027,-35.984
153,53,33.07,-35.984,1000.0,1000.0
153,54,39.068,-35.984,30.027,-35.984
153,55,45.069,-35.984,36.026,-35.984
153,56,51.068,-35.984,42.025,-35.984
153,57,51.068,-41.987,42.025,-41.988
153,58,45.07,-41.987,36.027,-41.988
153,59,39.069,-41.987,1000.0,1000.0
153,60,33.071,-41.987,24.027,-41.988
153,61,27.068,-41.987,1000.0,1000.0
153,62,21.069,-41.987,1000.0,1000.0
153,63,15.071,-41.987,6.027,-41.988
153,64,9.069,-41.987,0.032,-41.988
