run,point,exp_x,exp_y,decoder_x,decoder_y
60,1,9.067,0.014,1000.0,1000.0
60,2,15.068,0.014,5.997,-0.102
60,3,21.068,0.014,5.997,-0.102
60,4,27.067,0.014,11.998,-0.102
60,5,33.07,0.014,17.999,-0.102
60,6,39.068,0.014,23.997,-0.102
60,7,45.069,0.014,29.999,-0.102
60,8,51.068,0.014,35.998,-0.102
60,9,51.068,-5.983,35.998,-6.005
60,10,45.07,-5.983,30.0,-6.005
60,11,39.069,-5.983,23.999,-6.005
60,12,33.071,-5.983,18.001,-6.005
60,13,27.068,-5.983,12.0,-6.005
60,14,21.069,-5.983,5.999,-6.005
60,15,15.07,-5.983,0.035,-6.005
60,16,9.069,-5.983,0.033,-6.005
60,17,9.069,-11.988,0.033,-12.008
60,18,15.068,-11.988,6.032,-12.008
60,19,21.068,-11.988,12.031,-12.008
60,20,27.067,-11.988,18.034,-12.008
60,21,33.07,-11.988,1000.0,1000.0
60,22,39.068,-11.988,30.032,-12.008
60,23,45.069,-11.988,36.03,-12.008
60,24,51.068,-11.988,37.842,-12.008
60,25,51.068,-17.983,37.842,-18.005
60,26,45.07,-17.983,31.84,-18.005
60,27,39.069,-17.983,25.84,-18.005
60,28,33.071,-17.983,19.84,-18.005
60,29,27.068,-17.983,13.84,-18.005
60,30,21.069,-17.983,7.843,-18.005
60,31,15.071,-17.983,1.84,-18.005
60,32,9.069,-17.983,0.012,-18.005
60,33,9.069,-23.987,0.012,-24.008
60,34,15.068,-23.987,6.011,-24.008
60,35,21.068,-23.987,12.012,-24.008
60,36,27.067,-23.987,18.014,-24.008
60,37,33.07,-23.987,24.011,-24.008
60,38,39.068,-23.987,30.012,-24.008
60,39,45.069,-23.987,36.011,-24.008
60,40,51.068,-23.987,42.012,-24.008
60,41,51.068,-29.983,42.012,-30.005
60,42,45.07,-29.983,36.012,-30.005
60,43,39.069,-29.983,30.014,-30.005
60,44,33.071,-29.983,24.013,-30.005
60,45,27.068,-29.983,18.014,-30.005
60,46,21.069,-29.983,12.013,-30.005
60,47,15.071,-29.983,6.012,-30.005
60,48,9.069,-29.983,6.012,-30.005
60,49,9.069,-35.984,6.012,-36.005
60,50,15.068,-35.984,12.012,-36.005
60,51,21.068,-35.984,18.014,-36.005
60,52,27.067,-35.984,24.011,-36.005
60,53,33.07,-35.984,24.011,-36.005
60,54,39.068,-35.984,30.012,-36.005
60,55,45.069,-35.984,1000.0,1000.0
60,56,51.068,-35.984,42.012,-36.005
60,57,51.068,-41.987,42.012,-42.009
60,58,45.07,-41.987,36.012,-42.009
60,59,39.069,-41.987,30.014,-42.009
60,60,33.071,-41.987,24.013,-42.009
60,61,27.068,-41.987,18.014,-42.009
60,62,21.069,-41.987,12.013,-42.009
60,63,15.071,-41.987,6.012,-42.009
60,64,9.069,-41.987,0.027,-42.009
