run,point,exp_x,exp_y,decoder_x,decoder_y
85,1,9.067,0.014,9.066,-0.023
85,2,15.068,0.014,15.067,-0.023
85,3,21.068,0.014,21.067,-0.023
85,4,27.067,0.014,27.067,-0.023
85,5,33.07,0.014,33.069,-0.023
85,6,39.068,0.014,39.066,-0.023
85,7,45.069,0.014,45.067,-0.023
85,8,51.068,0.014,51.067,-0.023
85,9,51.068,-5.983,51.067,-6.023
85,10,45.07,-5.983,45.069,-6.023
85,11,39.069,-5.983,1000.0,1000.0
85,12,33.071,-5.983,33.07,-6.023
85,13,27.068,-5.983,27.067,-6.023
85,14,21.069,-5.983,27.067,-6.023
85,15,15.07,-5.983,21.068,-6.023
85,16,9.069,-5.983,15.068,-6.023
85,17,9.069,-11.988,15.068,-12.027
85,18,15.068,-11.988,21.067,-12.027
85,19,21.068,-11.988,22.88,-12.027
85,20,27.067,-11.988,28.877,-12.027
85,21,33.07,-11.988,34.877,-12.027
85,22,39.068,-11.988,40.877,-12.027
85,23,45.069,-11.988,46.875,-12.027
85,24,51.068,-11.988,52.88,-12.027
85,25,51.068,-17.983,52.88,-18.023
85,26,45.07,-17.983,46.876,-18.023
85,27,39.069,-17.983,40.878,-18.023
85,28,33.071,-17.983,34.878,-18.023
85,29,27.068,-17.983,28.878,-18.023
85,30,21.069,-17.983,22.881,-18.023
85,31,15.071,-17.983,16.878,-18.023
85,32,9.069,-17.983,10.878,-18.023
85,33,9.069,-23.987,10.878,-24.025
85,34,15.068,-23.987,16.875,-24.025
85,35,21.068,-23.987,22.88,-24.025
85,36,27.067,-23.987,28.877,-24.025
85,37,33.07,-23.987,1000.0,1000.0
85,38,39.068,-23.987,40.877,-24.025
85,39,45.069,-23.987,46.875,-24.025
85,40,51.068,-23.987,52.88,-24.025
85,41,51.068,-29.983,52.88,-30.024
85,42,45.07,-29.983,46.876,-30.024
85,43,39.069,-29.983,46.876,-30.024
85,44,33.071,-29.983,40.878,-30.024
85,45,27.068,-29.983,34.878,-30.024
85,46,21.069,-29.983,28.878,-30.024
85,47,15.071,-29.983,22.881,-30.024
85,48,9.069,-29.983,1000.0,1000.0
85,49,9.069,-35.984,16.876,-36.023
85,50,15.068,-35.984,22.88,-36.023
85,51,21.068,-35.984,28.877,-36.023
85,52,27.067,-35.984,34.877,-36.023
85,53,33.07,-35.984,1000.0,1000.0
85,54,39.068,-35.984,46.875,-36.023
85,55,45.069,-35.984,52.88,-36.023
85,56,51.068,-35.984,58.877,-36.023
85,57,51.068,-41.987,58.876,-42.027
85,58,45.07,-41.987,52.881,-42.027
85,59,39.069,-41.987,46.876,-42.027
85,60,33.071,-41.987,40.878,-42.027
85,61,27.068,-41.987,34.878,-42.027
85,62,21.069,-41.987,28.878,-42.027
85,63,15.071,-41.987,22.881,-42.027
85,64,9.069,-41.987,16.878,-42.027
