lsid	reff_orn	point_orn	dx	dy
200	1	1	7428	54118
200	1	2	12344	54118
200	1	3	17259	17259
200	1	4	22174	54118
200	1	5	27091	54118
200	1	6	-1	6689833
200	1	7	36920	54118
200	1	8	41835	54118
200	1	9	-2	-1
200	1	10	36921	49204
200	1	11	32005	49204
200	1	12	27092	49204
200	1	13	22175	49204
200	1	14	17260	49204
200	1	15	12345	-1
200	1	16	7429	49204
200	1	17	7429	44285
200	1	18	-1	44285
200	1	19	17259	44285
200	1	20	22174	44285
200	1	21	-2	44285
200	1	22	27091	44285
200	1	23	32004	44285
200	1	24	36920	44285
200	1	25	36920	-1
200	1	26	32005	39374
200	1	27	27092	39374
200	1	28	22175	39374
200	1	29	17260	39374
200	1	30	12345	39374
200	1	31	7429	39374
200	1	32	2516	39374
200	1	33	2516	34456
200	1	34	7428	34456
200	1	35	12344	34456
200	1	36	17259	34456
200	1	37	22174	34456
200	1	38	27091	34456
200	1	39	32004	34456
200	1	40	36920	34456
200	1	41	36920	29543
200	1	42	32005	29543
200	1	43	27092	29543
200	1	44	22175	29543
200	1	45	17260	29543
200	1	46	12345	29543
200	1	47	7429	29543
200	1	48	2516	29543
200	1	49	2516	24628
200	1	50	7428	24628
200	1	51	12344	24628
200	1	52	17259	24628
200	1	53	22174	24628
200	1	54	27091	24628
200	1	55	32004	24628
200	1	56	36920	24628
200	1	57	36920	19709
200	1	58	32005	19709
200	1	59	27092	19709
200	1	60	22175	19709
200	1	61	17260	19709
200	1	62	12345	19709
200	1	63	7429	19709
200	1	64	2516	19709
