lsid	reff_orn	point_orn	dx	dy
176	1	1	7429	54110
176	1	2	12344	54110
176	1	3	-1	54110
176	1	4	22174	54110
176	1	5	27091	54110
176	1	6	-1	6166011
176	1	7	36920	54110
176	1	8	41835	54110
176	1	9	41835	49196
176	1	10	36921	49196
176	1	11	32005	49196
176	1	12	27092	-1
176	1	13	22175	49196
176	1	14	17260	49196
176	1	15	-2	-1
176	1	16	7429	49196
176	1	17	7429	44277
176	1	18	12344	44277
176	1	19	44277	17259
176	1	20	22174	44277
176	1	21	27091	44277
176	1	22	44277	11335028
176	1	23	36920	44277
176	1	24	41835	44277
176	1	25	41835	39366
176	1	26	36921	39366
176	1	27	32005	39366
176	1	28	27092	39366
176	1	29	22175	39366
176	1	30	17260	39366
176	1	31	12345	39366
176	1	32	-1	39366
176	1	33	7429	34448
176	1	34	12344	34448
176	1	35	17259	34448
176	1	36	22174	34448
176	1	37	27091	34448
176	1	38	0	-1
176	1	39	36920	34448
176	1	40	41835	34448
176	1	41	41835	-1
176	1	42	36921	29535
176	1	43	32005	29535
176	1	44	27092	-1
176	1	45	22175	29535
176	1	46	17260	29535
176	1	47	12345	29535
176	1	48	7429	29535
176	1	49	7429	24620
176	1	50	12344	24620
176	1	51	17259	24620
176	1	52	22174	24620
176	1	53	27091	24620
176	1	54	-1	24620
176	1	55	36920	24620
176	1	56	41835	24620
176	1	57	41835	24620
176	1	58	-1	24620
176	1	59	32005	24620
176	1	60	27092	24620
176	1	61	22175	24620
176	1	62	17260	24620
176	1	63	12345	24620
176	1	64	-1	2941166
