lsid	reff_orn	point_orn	dx	dy
204	1	1	7428	54108
204	1	2	12344	54108
204	1	3	17259	-1
204	1	4	22174	54108
204	1	5	-1	54108
204	1	6	32004	54108
204	1	7	36920	54108
204	1	8	36920	-1
204	1	9	36920	49194
204	1	10	32005	49194
204	1	11	0	-1
204	1	12	22175	49194
204	1	13	17260	49194
204	1	14	12345	49194
204	1	15	7429	49194
204	1	16	2516	49194
204	1	17	2516	44275
204	1	18	7428	44275
204	1	19	12345	44275
204	1	20	17259	44275
204	1	21	22174	44275
204	1	22	27091	44275
204	1	23	32004	44275
204	1	24	36920	44275
204	1	25	36920	39364
204	1	26	32005	39364
204	1	27	27092	-1
204	1	28	22175	39364
204	1	29	17260	39364
204	1	30	12345	-1
204	1	31	7429	39364
204	1	32	2516	39364
204	1	33	2516	-1
204	1	34	7428	34446
204	1	35	12344	34446
204	1	36	17259	-1
204	1	37	22174	34446
204	1	38	27091	34446
204	1	39	32004	34446
204	1	40	-2	-1
204	1	41	36920	29533
204	1	42	32005	29533
204	1	43	-1	29533
204	1	44	22175	29533
204	1	45	17260	29533
204	1	46	17260	29533
204	1	47	12345	29533
204	1	48	7429	-2
204	1	49	486880096	24618
204	1	50	-2	-1
204	1	51	17259	24618
204	1	52	22174	24618
204	1	53	27091	24618
204	1	54	32004	24618
204	1	55	36920	24618
204	1	56	41835	24618
204	1	57	-1	19699
204	1	58	36921	-1
204	1	59	32005	19699
204	1	60	-1	15973814
204	1	61	22175	19699
204	1	62	17260	-1
204	1	63	12345	19699
204	1	64	7429	19699
