lsid	reff_orn	point_orn	dx	dy
87	1	1	7428	54120
87	1	2	12344	54120
87	1	3	17259	54120
87	1	4	22174	54120
87	1	5	27091	54120
87	1	6	32004	54120
87	1	7	36920	54120
87	1	8	41835	54120
87	1	9	41835	49205
87	1	10	36921	49205
87	1	11	32005	49205
87	1	12	27092	49205
87	1	13	27092	49205
87	1	14	22175	49205
87	1	15	17260	49205
87	1	16	12345	49205
87	1	17	12345	44287
87	1	18	12345	44287
87	1	19	17259	44287
87	1	20	22174	44287
87	1	21	27091	44287
87	1	22	32004	44287
87	1	23	36920	44287
87	1	24	41835	44287
87	1	25	41835	39375
87	1	26	36921	39375
87	1	27	32005	39375
87	1	28	27092	39375
87	1	29	22175	-1
87	1	30	17260	39375
87	1	31	12345	39375
87	1	32	12345	39375
87	1	33	12345	34458
87	1	34	17259	34458
87	1	35	22174	34458
87	1	36	27091	34458
87	1	37	32004	34458
87	1	38	36920	34458
87	1	39	-1	34458
87	1	40	46750	34458
87	1	41	46750	29544
87	1	42	41836	29544
87	1	43	-1	29544
87	1	44	32005	29544
87	1	45	27092	29544
87	1	46	27092	29544
87	1	47	22175	29544
87	1	48	17260	29544
87	1	49	17260	24629
87	1	50	22174	24629
87	1	51	27091	24629
87	1	52	32004	24629
87	1	53	36920	24629
87	1	54	41835	24629
87	1	55	46750	24629
87	1	56	51667	24629
87	1	57	51667	19711
87	1	58	46751	19711
87	1	59	41836	19711
87	1	60	36921	19711
87	1	61	32005	-1
87	1	62	27092	19711
87	1	63	22175	19711
87	1	64	17260	19711
