lsid	reff_orn	point_orn	dx	dy
226	1	1	0	0
226	1	2	4915	0
226	1	3	9830	0
226	1	4	14747	0
226	1	5	-2	-1
226	1	6	24576	0
226	1	7	29490	0
226	1	8	34405	0
226	1	9	34405	-2
226	1	10	-2	-1
226	1	11	29491	-2
226	1	12	24577	-2
226	1	13	-2	-1
226	1	14	14748	-2
226	1	15	9831	-2
226	1	16	-2	-1
226	1	17	4915	-2
226	1	18	9830	-2
226	1	19	14747	-2
226	1	20	19660	-2
226	1	21	24576	-2
226	1	22	-1	9999149
226	1	23	34405	-2
226	1	24	39323	-2
226	1	25	39323	-2
226	1	26	34407	-2
226	1	27	29491	-2
226	1	28	24577	-2
226	1	29	-2	-2
226	1	30	14748	-2
226	1	31	9830	-1
226	1	32	4916	-2
226	1	33	4916	-2
226	1	34	9830	-2
226	1	35	-2	-2
226	1	36	19660	-2
226	1	37	-1	-1
226	1	38	29490	-2
226	1	39	34405	-2
226	1	40	39323	-2
226	1	41	39323	-2
226	1	42	34407	-2
226	1	43	29491	-2
226	1	44	24577	-1
226	1	45	19661	-2
226	1	46	14748	-2
226	1	47	-2	9831
226	1	48	4916	-2
226	1	49	4916	-2
226	1	50	9830	-2
226	1	51	-2	-1
226	1	52	19660	-2
226	1	53	24576	-2
226	1	54	24576	-1
226	1	55	29490	-2
226	1	56	-1	-2
226	1	57	34405	-2
226	1	58	29491	-2
226	1	59	24577	-2
226	1	60	19661	-2
226	1	61	14748	16232415
226	1	62	9831	-2
226	1	63	4916	-2
226	1	64	45	45
