lsid	reff_orn	point_orn	dx	dy
186	1	1	0	54118
186	1	2	0	54118
186	1	3	0	54118
186	1	4	4914	54118
186	1	5	9829	54118
186	1	6	14747	54118
186	1	7	-2	-1
186	1	8	24575	54118
186	1	9	24575	49203
186	1	10	-2	-1
186	1	11	14748	49203
186	1	12	-2	-1
186	1	13	4915	-1
186	1	14	60	49203
186	1	15	58	49203
186	1	16	55	49203
186	1	17	14267	49203
186	1	18	4969	-1
186	1	19	9884	49203
186	1	20	14801	49203
186	1	21	14801	49203
186	1	22	19714	49203
186	1	23	24630	-2
186	1	24	29545	49203
186	1	25	29545	44285
186	1	26	-1	44285
186	1	27	19715	44285
186	1	28	14801	44285
186	1	29	14801	44285
186	1	30	9885	44285
186	1	31	4969	44285
186	1	32	60	44285
186	1	33	60	39373
186	1	34	60	39373
186	1	35	39373	4974
186	1	36	9889	39373
186	1	37	9889	39373
186	1	38	14805	39373
186	1	39	19719	39373
186	1	40	24635	-1
186	1	41	24635	34456
186	1	42	19720	34456
186	1	43	14806	-2
186	1	44	9890	34456
186	1	45	4974	34456
186	1	46	60	-1
186	1	47	58	34456
186	1	48	55	34456
186	1	49	55	29542
186	1	50	4969	29542
186	1	51	-2	-1
186	1	52	9884	-1
186	1	53	14801	29542
186	1	54	-1	29542
186	1	55	24630	29542
186	1	56	29544	-2
186	1	57	29544	24627
186	1	58	-1	24627
186	1	59	19715	24627
186	1	60	14801	24627
186	1	61	-2	-1
186	1	62	14801	24627
186	1	63	9885	24627
186	1	64	4969	24627
