lsid	reff_orn	point_orn	dx	dy
171	1	1	7429	54118
171	1	2	12344	54118
171	1	3	17259	-1
171	1	4	22174	54118
171	1	5	27091	54118
171	1	6	-1	54118
171	1	7	-1	54118
171	1	8	-1	5161
171	1	9	41835	49204
171	1	10	36921	49204
171	1	11	32005	49204
171	1	12	27092	49204
171	1	13	22175	49204
171	1	14	-1	49204
171	1	15	12345	49204
171	1	16	7429	49204
171	1	17	-1	3447012
171	1	18	12345	-1
171	1	19	17259	49204
171	1	20	22174	49204
171	1	21	22174	49204
171	1	22	27091	49204
171	1	23	32004	-1
171	1	24	36920	49204
171	1	25	36920	44286
171	1	26	32005	44286
171	1	27	44286	27092
171	1	28	22175	44286
171	1	29	17260	44286
171	1	30	12345	-1
171	1	31	7429	44286
171	1	32	2516	44286
171	1	33	2516	39374
171	1	34	-1	39374
171	1	35	0	-1
171	1	36	17259	39374
171	1	37	22174	39374
171	1	38	-1	39374
171	1	39	32004	39374
171	1	40	36920	39374
171	1	41	36920	34456
171	1	42	32005	34456
171	1	43	27092	34456
171	1	44	22175	34456
171	1	45	52014	34456
171	1	46	-1	10005241
171	1	47	7429	34456
171	1	48	2516	34456
171	1	49	2516	29543
171	1	50	-2	-1
171	1	51	12344	29543
171	1	52	17259	29543
171	1	53	22174	29543
171	1	54	27091	29543
171	1	55	32004	29543
171	1	56	36920	29543
171	1	57	36920	24628
171	1	58	-1	3465444
171	1	59	27092	24628
171	1	60	22175	24628
171	1	61	22175	24628
171	1	62	17260	24628
171	1	63	-2	-1
171	1	64	7429	24628
