lsid	reff_orn	point_orn	dx	dy
181	1	1	7428	54054
181	1	2	12345	-1
181	1	3	4418442	54054
181	1	4	-2	-1
181	1	5	27091	54054
181	1	6	32004	54054
181	1	7	36921	54054
181	1	8	41835	54054
181	1	9	41835	49139
181	1	10	36921	49139
181	1	11	9451862	49139
181	1	12	-2	-1
181	1	13	27092	49139
181	1	14	22175	49139
181	1	15	17259	49139
181	1	16	49139	12345
181	1	17	12345	44221
181	1	18	-2	-1
181	1	19	22174	44221
181	1	20	27091	44221
181	1	21	27091	44221
181	1	22	32004	44221
181	1	23	-2	-1
181	1	24	41835	44221
181	1	25	41835	39310
181	1	26	36921	39310
181	1	27	-2	-1
181	1	28	27092	39310
181	1	29	22175	39310
181	1	30	17259	-1
181	1	31	12345	39310
181	1	32	7429	39310
181	1	33	7429	10063395
181	1	34	-1	9315079
181	1	35	17259	39310
181	1	36	22174	39310
181	1	37	27091	39310
181	1	38	-2	-1
181	1	39	36921	39310
181	1	40	41835	39310
181	1	41	41835	34391
181	1	42	-2	-1
181	1	43	32005	34391
181	1	44	27092	34391
181	1	45	22175	34391
181	1	46	17260	34391
181	1	47	-1	5761709
181	1	48	7429	34391
181	1	49	7429	29479
181	1	50	-1	2599961
181	1	51	17259	29479
181	1	52	22174	29479
181	1	53	27091	29479
181	1	54	32004	-1
181	1	55	36921	29479
181	1	56	36921	29479
181	1	57	-1	2599961
181	1	58	36921	29479
181	1	59	32005	-1
181	1	60	6935764	29479
181	1	61	-1	29479
181	1	62	17260	29479
181	1	63	12345	29479
181	1	64	7429	-1
