lsid	reff_orn	point_orn	dx	dy
233	1	1	795	0
233	1	2	5096	0
233	1	3	9827	0
233	1	4	14748	0
233	1	5	19659	0
233	1	6	-1	51507
233	1	7	29490	0
233	1	8	34404	0
233	1	9	34404	-2
233	1	10	29491	-2
233	1	11	-1	-1
233	1	12	29491	-2
233	1	13	24576	-2
233	1	14	19660	-1
233	1	15	14747	-2
233	1	16	9830	-2
233	1	17	9830	-2
233	1	18	14747	-2
233	1	19	19659	-1
233	1	20	24575	-2
233	1	21	29490	-2
233	1	22	-2	-1
233	1	23	39322	-2
233	1	24	44235	-2
233	1	25	44235	-2
233	1	26	39323	-2
233	1	27	34406	-2
233	1	28	115	-1
233	1	29	24576	-2
233	1	30	19660	-2
233	1	31	14747	-2
233	1	32	9830	-2
233	1	33	9830	-2
233	1	34	14747	-2
233	1	35	19659	-2
233	1	36	24575	-2
233	1	37	29490	-2
233	1	38	-1	-2
233	1	39	-2	39322
233	1	40	44235	-2
233	1	41	44235	-2
233	1	42	39323	-2
233	1	43	39323	-2
233	1	44	-1	16074912
233	1	45	34406	-2
233	1	46	34406	-2
233	1	47	-2	-2
233	1	48	24576	24576
233	1	49	24576	-2
233	1	50	29490	-2
233	1	51	-1	-2
233	1	52	-2	-1
233	1	53	44235	-2
233	1	54	12582858	-2
233	1	55	211	-1
233	1	56	56498	-2
233	1	57	-1	-2
233	1	58	51587	-2
233	1	59	46669	-2
233	1	60	41754	-2
233	1	61	41754	-1
233	1	62	36839	-2
233	1	63	31924	-2
233	1	64	27011	-1
