lsid	reff_orn	point_orn	dx	dy
56	1	1	7428	54101
56	1	2	12344	54101
56	1	3	17259	54101
56	1	4	22174	54101
56	1	5	27091	54101
56	1	6	32004	54101
56	1	7	36920	54101
56	1	8	41835	54101
56	1	9	41835	49186
56	1	10	36921	49186
56	1	11	32005	49186
56	1	12	27092	49186
56	1	13	22175	49186
56	1	14	17260	49186
56	1	15	12345	49186
56	1	16	7429	49186
56	1	17	7429	44268
56	1	18	12344	44268
56	1	19	17259	44268
56	1	20	22174	44268
56	1	21	27091	44268
56	1	22	27091	44268
56	1	23	32004	44268
56	1	24	36920	44268
56	1	25	36920	39356
56	1	26	334688	39356
56	1	27	27092	39356
56	1	28	22175	39356
56	1	29	17260	39356
56	1	30	12345	39356
56	1	31	7429	39356
56	1	32	2516	39356
56	1	33	2516	34439
56	1	34	7428	34439
56	1	35	12344	34439
56	1	36	17259	34439
56	1	37	22174	34439
56	1	38	27091	34439
56	1	39	32004	34439
56	1	40	36920	34439
56	1	41	36920	29525
56	1	42	36920	29525
56	1	43	32005	29525
56	1	44	27092	29525
56	1	45	22175	29525
56	1	46	17260	-1
56	1	47	12345	29525
56	1	48	7429	29525
56	1	49	7429	24611
56	1	50	12344	24611
56	1	51	17259	24611
56	1	52	22174	24611
56	1	53	27091	24611
56	1	54	32004	24611
56	1	55	36920	24611
56	1	56	41835	24611
56	1	57	41835	19692
56	1	58	36921	19692
56	1	59	-1	19692
56	1	60	27092	19692
56	1	61	22175	19692
56	1	62	17260	19692
56	1	63	12345	19692
56	1	64	7429	19692
