lsid	reff_orn	point_orn	dx	dy
178	1	1	0	54126
178	1	2	54126	4914
178	1	3	9829	54126
178	1	4	14747	54126
178	1	5	19659	-2
178	1	6	24575	54126
178	1	7	-1	54126
178	1	8	-1	211
178	1	9	34405	49212
178	1	10	29491	49212
178	1	11	24576	-1
178	1	12	19660	49212
178	1	13	14747	49212
178	1	14	-1	-1
178	1	15	4915	49212
178	1	16	63	49212
178	1	17	63	44293
178	1	18	-1	-2
178	1	19	9891	44293
178	1	20	14808	44293
178	1	21	14808	44293
178	1	22	19722	44293
178	1	23	24637	24637
178	1	24	29552	44293
178	1	25	29552	39382
178	1	26	-1	39382
178	1	27	19723	39382
178	1	28	14809	39382
178	1	29	-2	-1
178	1	30	4977	39382
178	1	31	63	39382
178	1	32	60	39382
178	1	33	-1	14033661
178	1	34	-1	-2
178	1	35	9889	39382
178	1	36	14806	39382
178	1	37	14806	39382
178	1	38	19719	39382
178	1	39	24635	39382
178	1	40	29550	39382
178	1	41	29550	34464
178	1	42	24636	34464
178	1	43	19720	34464
178	1	44	-1	34464
178	1	45	9890	34464
178	1	46	4974	34464
178	1	47	-1	34464
178	1	48	60	34464
178	1	49	60	34464
178	1	50	-1	34464
178	1	51	34464	9889
178	1	52	14806	34464
178	1	53	19719	34464
178	1	54	-2	-1
178	1	55	29550	34464
178	1	56	-1	34464
178	1	57	-1	29551
178	1	58	29550	29551
178	1	59	24636	29551
178	1	60	19720	29551
178	1	61	14807	29551
178	1	62	-1	29551
178	1	63	-1	29551
178	1	64	60	29551
