lsid	reff_orn	point_orn	dx	dy
137	1	1	-2	-1
137	1	2	12345	54142
137	1	3	17259	54142
137	1	4	-1	54142
137	1	5	22174	54142
137	1	6	27091	54142
137	1	7	32004	54142
137	1	8	-1	-2
137	1	9	36920	49227
137	1	10	32005	49227
137	1	11	27092	49227
137	1	12	22175	-1
137	1	13	17260	49227
137	1	14	12345	49227
137	1	15	12345	49227
137	1	16	-1	49227
137	1	17	12345	-2
137	1	18	17259	44309
137	1	19	22174	44309
137	1	20	27091	44309
137	1	21	-2	-1
137	1	22	36920	44309
137	1	23	41835	44309
137	1	24	41835	44309
137	1	25	41835	39397
137	1	26	36921	39397
137	1	27	-2	-1
137	1	28	27092	39397
137	1	29	22175	39397
137	1	30	22175	39397
137	1	31	17260	39397
137	1	32	12345	-1
137	1	33	12345	34480
137	1	34	17259	34480
137	1	35	-1	34480
137	1	36	27091	34480
137	1	37	32004	34480
137	1	38	36920	34480
137	1	39	41835	34480
137	1	40	46750	34480
137	1	41	46750	-2
137	1	42	41836	29566
137	1	43	36921	29566
137	1	44	32005	29566
137	1	45	27092	29566
137	1	46	27092	29566
137	1	47	22175	29566
137	1	48	17260	29566
137	1	49	-2	-1
137	1	50	22174	24651
137	1	51	27091	24651
137	1	52	32004	24651
137	1	53	36920	-1
137	1	54	41835	24651
137	1	55	46750	24651
137	1	56	51667	-1
137	1	57	51667	19733
137	1	58	46751	19733
137	1	59	41836	19733
137	1	60	-1	19733
137	1	61	-1	1392044
137	1	62	27092	19733
137	1	63	22175	19733
137	1	64	17260	19733
