lsid	reff_orn	point_orn	dx	dy
34	1	1	7428	54035
34	1	2	12344	54035
34	1	3	17259	54035
34	1	4	22174	54035
34	1	5	27091	54035
34	1	6	32004	54035
34	1	7	36920	-1
34	1	8	41840	54035
34	1	9	41840	49119
34	1	10	36926	49119
34	1	11	32011	49119
34	1	12	27097	49119
34	1	13	22180	49119
34	1	14	17265	49119
34	1	15	12351	49119
34	1	16	7435	49119
34	1	17	7435	44202
34	1	18	12350	44202
34	1	19	17264	44202
34	1	20	22179	44202
34	1	21	27096	44202
34	1	22	32010	44202
34	1	23	36925	44202
34	1	24	41840	44202
34	1	25	41840	39290
34	1	26	36926	-1
34	1	27	32010	39290
34	1	28	27097	39290
34	1	29	27097	39290
34	1	30	22180	39290
34	1	31	17265	39290
34	1	32	12351	39290
34	1	33	12351	34372
34	1	34	17264	34372
34	1	35	34372	-1
34	1	36	22179	34372
34	1	37	27096	34372
34	1	38	32010	34372
34	1	39	36925	34372
34	1	40	41840	34372
34	1	41	41840	29460
34	1	42	36926	29460
34	1	43	-1	29460
34	1	44	27097	29460
34	1	45	22180	29460
34	1	46	17265	29460
34	1	47	12351	12351
34	1	48	7435	29460
34	1	49	7435	24543
34	1	50	12350	24543
34	1	51	17264	24543
34	1	52	22179	16514045
34	1	53	27096	24543
34	1	54	32009	24543
34	1	55	36925	24543
34	1	56	41840	24543
34	1	57	41840	19626
34	1	58	36926	19626
34	1	59	32011	19626
34	1	60	27097	19626
34	1	61	22181	19626
34	1	62	17265	19628
34	1	63	-1	19627
34	1	64	7435	19627
