lsid	reff_orn	point_orn	dx	dy
133	1	1	0	0
133	1	2	4914	0
133	1	3	9829	0
133	1	4	14747	0
133	1	5	-2	-1
133	1	6	24575	0
133	1	7	29490	0
133	1	8	34405	0
133	1	9	34405	-2
133	1	10	34405	-2
133	1	11	29491	-2
133	1	12	-1	16648551
133	1	13	19660	-2
133	1	14	14748	-2
133	1	15	9830	-2
133	1	16	4915	-2
133	1	17	4915	-2
133	1	18	9829	-2
133	1	19	-1	-2
133	1	20	-1	16777215
133	1	21	24575	-2
133	1	22	29490	-2
133	1	23	-2	-1
133	1	24	39322	-2
133	1	25	39322	-2
133	1	26	34406	-2
133	1	27	29491	-2
133	1	28	24576	-1
133	1	29	19660	-2
133	1	30	14747	-2
133	1	31	-1	16288101
133	1	32	4915	-2
133	1	33	4915	-2
133	1	34	9829	-2
133	1	35	14747	-2
133	1	36	19659	-2
133	1	37	24575	16599200
133	1	38	29490	-2
133	1	39	34405	-2
133	1	40	-2	-1
133	1	41	39322	-2
133	1	42	34406	-2
133	1	43	29491	-2
133	1	44	-2	-1
133	1	45	19660	-2
133	1	46	-1	-2
133	1	47	-1	-2
133	1	48	4915	-2
133	1	49	4915	-2
133	1	50	9829	-2
133	1	51	14747	-2
133	1	52	-2	19659
133	1	53	24575	-2
133	1	54	29490	-2
133	1	55	34405	-1
133	1	56	39322	-2
133	1	57	39322	-2
133	1	58	34406	-2
133	1	59	29491	-2
133	1	60	24576	-2
133	1	61	19660	-2
133	1	62	14747	-1
133	1	63	-2	-1
133	1	64	4915	-2
