lsid	reff_orn	point_orn	dx	dy
229	1	1	-2	-1
229	1	2	-2	-1
229	1	3	0	0
229	1	4	0	0
229	1	5	0	0
229	1	6	-1	-1
229	1	7	0	0
229	1	8	-1	-1
229	1	9	0	0
229	1	10	0	0
229	1	11	0	0
229	1	12	0	0
229	1	13	64051	0
229	1	14	-1	51507
229	1	15	0	0
229	1	16	-2	-1
229	1	17	0	0
229	1	18	0	0
229	1	19	-2	-1
229	1	20	1	0
229	1	21	0	0
229	1	22	-2	-1
229	1	23	0	-1
229	1	24	0	-1
229	1	25	-2	-1
229	1	26	0	0
229	1	27	0	-1
229	1	28	-1	-1
229	1	29	0	0
229	1	30	0	0
229	1	31	-1	0
229	1	32	0	0
229	1	33	-1	0
229	1	34	0	0
229	1	35	-1	0
229	1	36	0	-1
229	1	37	-1	-1
229	1	38	0	0
229	1	39	-1	51507
229	1	40	-1	-1
229	1	41	0	0
229	1	42	0	0
229	1	43	-1	0
229	1	44	0	0
229	1	45	-1	-2
229	1	46	-1	0
229	1	47	-1	51507
229	1	48	0	0
229	1	49	0	0
229	1	50	0	0
229	1	51	0	0
229	1	52	0	0
229	1	53	0	-1
229	1	54	0	0
229	1	55	-2	-1
229	1	56	0	-1
229	1	57	-1	0
229	1	58	-1	51507
229	1	59	0	0
229	1	60	-2	-1
229	1	61	250	0
229	1	62	0	-1
229	1	63	-2	0
229	1	64	0	0
