lsid	reff_orn	point_orn	dx	dy
144	1	1	-2	-1
144	1	2	4914	0
144	1	3	9829	-2
144	1	4	14747	-2
144	1	5	14747	0
144	1	6	19659	-1
144	1	7	24575	0
144	1	8	29490	0
144	1	9	29490	0
144	1	10	24576	0
144	1	11	19660	0
144	1	12	14747	0
144	1	13	9830	0
144	1	14	4915	0
144	1	15	38	0
144	1	16	36	0
144	1	17	36	-2
144	1	18	4950	-2
144	1	19	-2	-1
144	1	20	14782	-2
144	1	21	-1	-2
144	1	22	24611	-2
144	1	23	29526	-2
144	1	24	34441	-1
144	1	25	34441	-2
144	1	26	29527	-2
144	1	27	24612	-2
144	1	28	19696	-2
144	1	29	14783	-2
144	1	30	9866	-2
144	1	31	-1	-2
144	1	32	4951	-2
144	1	33	4951	-2
144	1	34	4951	-2
144	1	35	9865	-2
144	1	36	-1	-2
144	1	37	19695	-1
144	1	38	24611	-2
144	1	39	29526	-2
144	1	40	-2	-2
144	1	41	34441	-2
144	1	42	29527	-2
144	1	43	24612	-2
144	1	44	-1	-2
144	1	45	14783	-2
144	1	46	9866	-2
144	1	47	4951	-2
144	1	48	-2	-2
144	1	49	36	-2
144	1	50	4950	-2
144	1	51	9865	-2
144	1	52	0	-1
144	1	53	19695	-2
144	1	54	-2	16777215
144	1	55	29526	-2
144	1	56	34441	-2
144	1	57	34441	-2
144	1	58	34441	-2
144	1	59	29527	-1
144	1	60	2413096	-2
144	1	61	-1	-2
144	1	62	-1	-2
144	1	63	19696	-2
144	1	64	-1	15714667
