lsid	reff_orn	point_orn	dx	dy
193	1	1	7428	0
193	1	2	12345	0
193	1	3	17259	17259
193	1	4	22174	0
193	1	5	27091	0
193	1	6	32004	-1
193	1	7	36920	0
193	1	8	41835	0
193	1	9	-1	-2
193	1	10	-1	-2
193	1	11	-2	-1
193	1	12	27092	-2
193	1	13	22175	-2
193	1	14	17260	-2
193	1	15	12345	-2
193	1	16	7429	-2
193	1	17	7429	-2
193	1	18	12345	-2
193	1	19	12345	-2
193	1	20	17259	-2
193	1	21	22174	-1
193	1	22	27091	-2
193	1	23	32004	-2
193	1	24	-1	-2
193	1	25	36920	-2
193	1	26	32005	-2
193	1	27	27092	-2
193	1	28	22175	-1
193	1	29	17260	-2
193	1	30	12345	-2
193	1	31	7429	-2
193	1	32	2516	-2
193	1	33	2516	-2
193	1	34	7428	-2
193	1	35	-1	-2
193	1	36	17259	-2
193	1	37	22174	-2
193	1	38	27091	-2
193	1	39	-1	3406898
193	1	40	36920	-2
193	1	41	36920	-2
193	1	42	32005	-2
193	1	43	27092	-2
193	1	44	5676933	-2
193	1	45	17260	-2
193	1	46	12345	-2
193	1	47	7429	-1
193	1	48	2516	-2
193	1	49	2516	-2
193	1	50	7428	-2
193	1	51	12345	-2
193	1	52	17259	-2
193	1	53	18744	-2
193	1	54	23657	-2
193	1	55	-1	13626755
193	1	56	33488	-2
193	1	57	33488	-2
193	1	58	28573	-2
193	1	59	-2	-1
193	1	60	18745	18745
193	1	61	13827	-2
193	1	62	8913	-2
193	1	63	-1	-2
193	1	64	41	-2
