lsid	reff_orn	point_orn	dx	dy
221	1	1	7428	54086
221	1	2	12345	54086
221	1	3	17259	54086
221	1	4	22174	54086
221	1	5	27092	54086
221	1	6	32004	-1
221	1	7	36921	54086
221	1	8	41835	54086
221	1	9	41835	-1
221	1	10	36921	49170
221	1	11	32005	49170
221	1	12	-2	-1
221	1	13	22175	49170
221	1	14	17260	49170
221	1	15	12345	49170
221	1	16	7429	49170
221	1	17	7429	44252
221	1	18	12345	44252
221	1	19	12345	44252
221	1	20	17259	44252
221	1	21	22174	44252
221	1	22	27092	44252
221	1	23	-2	-1
221	1	24	36921	44252
221	1	25	36921	39341
221	1	26	32005	39341
221	1	27	-2	-1
221	1	28	22175	-1
221	1	29	17260	39341
221	1	30	12345	39341
221	1	31	7429	39341
221	1	32	-2	-1
221	1	33	2517	34423
221	1	34	7428	34423
221	1	35	12345	134
221	1	36	17260	34423
221	1	37	-2	-1
221	1	38	27095	34423
221	1	39	32001	34423
221	1	40	-2	-1
221	1	41	36921	29510
221	1	42	-1	29510
221	1	43	-1	4615665
221	1	44	22173	29510
221	1	45	17261	29510
221	1	46	17261	-1
221	1	47	12346	29510
221	1	48	-2	-1
221	1	49	7427	24595
221	1	50	16498643	-1
221	1	51	17260	24595
221	1	52	22172	24595
221	1	53	27094	24595
221	1	54	27094	24595
221	1	55	32002	24595
221	1	56	36921	24595
221	1	57	36921	19676
221	1	58	-2	-1
221	1	59	27095	19676
221	1	60	-1	5037308
221	1	61	17261	19676
221	1	62	12346	19676
221	1	63	7427	19676
221	1	64	2520	2520
