lsid	reff_orn	point_orn	dx	dy
239	1	1	7428	54131
239	1	2	12345	54131
239	1	3	17259	54131
239	1	4	22174	54131
239	1	5	27091	54131
239	1	6	32004	54131
239	1	7	36920	54131
239	1	8	41835	54131
239	1	9	41835	49217
239	1	10	36921	36921
239	1	11	32005	49217
239	1	12	32005	49217
239	1	13	32005	49217
239	1	14	32005	49217
239	1	15	27092	49217
239	1	16	22175	49217
239	1	17	5676933	44299
239	1	18	-1	44299
239	1	19	32004	44299
239	1	20	36920	44299
239	1	21	41835	44299
239	1	22	46750	44299
239	1	23	51667	44299
239	1	24	56475	44299
239	1	25	56475	39387
239	1	26	51563	39387
239	1	27	46645	39387
239	1	28	41731	39387
239	1	29	-2	-1
239	1	30	31900	39387
239	1	31	26987	39387
239	1	32	22069	39387
239	1	33	22069	34470
239	1	34	26986	34470
239	1	35	31899	34470
239	1	36	36815	-2
239	1	37	41730	34470
239	1	38	46644	34470
239	1	39	51562	-1
239	1	40	56475	34470
239	1	41	56475	29556
239	1	42	56475	29556
239	1	43	51563	-1
239	1	44	46645	29556
239	1	45	41731	29556
239	1	46	36815	29556
239	1	47	-2	-1
239	1	48	26987	29556
239	1	49	26987	24721
239	1	50	31899	24721
239	1	51	36815	-1
239	1	52	41730	24721
239	1	53	46644	24721
239	1	54	51562	24721
239	1	55	0	-1
239	1	56	56514	24721
239	1	57	56514	19803
239	1	58	51602	19803
239	1	59	19803	-1
239	1	60	41770	19803
239	1	61	36855	19803
239	1	62	36855	19803
239	1	63	31939	19803
239	1	64	-1	0
