lsid	reff_orn	point_orn	dx	dy
218	1	1	7429	54129
218	1	2	12345	54129
218	1	3	-1	-2
218	1	4	22174	54129
218	1	5	27091	54129
218	1	6	32004	54129
218	1	7	54129	36921
218	1	8	41835	54129
218	1	9	41835	49214
218	1	10	-1	49214
218	1	11	32005	-2
218	1	12	-1	49214
218	1	13	-2	-1
218	1	14	17260	49214
218	1	15	12345	49214
218	1	16	12345	49214
218	1	17	12345	44296
218	1	18	17259	44296
218	1	19	22174	44296
218	1	20	27091	44296
218	1	21	32004	44296
218	1	22	-1	-2
218	1	23	41835	44296
218	1	24	46750	44296
218	1	25	46750	39384
218	1	26	41836	39384
218	1	27	36921	39384
218	1	28	32005	32005
218	1	29	27092	39384
218	1	30	22175	39384
218	1	31	-1	39384
218	1	32	12345	39384
218	1	33	12345	34467
218	1	34	12345	34467
218	1	35	-1	-1
218	1	36	34467	17259
218	1	37	22174	34467
218	1	38	27091	34467
218	1	39	32004	34467
218	1	40	36921	36921
218	1	41	36921	29553
218	1	42	-1	29553
218	1	43	27092	-1
218	1	44	22175	29553
218	1	45	17260	29553
218	1	46	12345	115
218	1	47	486880096	29553
218	1	48	2516	29553
218	1	49	2516	24638
218	1	50	7429	24638
218	1	51	12345	24638
218	1	52	17259	24638
218	1	53	22174	24638
218	1	54	27091	27091
218	1	55	32004	24638
218	1	56	36920	24638
218	1	57	36920	19720
218	1	58	32005	19720
218	1	59	-1	19720
218	1	60	22175	19720
218	1	61	17260	19720
218	1	62	12345	19720
218	1	63	7430	19720
218	1	64	2516	19720
