lsid	reff_orn	point_orn	dx	dy
122	1	1	7428	0
122	1	2	12344	0
122	1	3	17259	-1
122	1	4	22174	0
122	1	5	27091	0
122	1	6	27091	0
122	1	7	32004	0
122	1	8	36920	0
122	1	9	36920	-2
122	1	10	36920	-1
122	1	11	32005	-2
122	1	12	27092	-2
122	1	13	22175	-2
122	1	14	17260	-2
122	1	15	-2	50593792
122	1	16	7430	-2
122	1	17	7430	-2
122	1	18	12344	-2
122	1	19	12344	-2
122	1	20	17259	-2
122	1	21	-2	-1
122	1	22	27091	-2
122	1	23	32004	-2
122	1	24	-1	-2
122	1	25	36920	-2
122	1	26	32005	-2
122	1	27	-1	-2
122	1	28	22175	-2
122	1	29	17260	17260
122	1	30	12345	-2
122	1	31	7429	-2
122	1	32	-2	-1
122	1	33	2516	-2
122	1	34	7429	-2
122	1	35	12345	-2
122	1	36	17259	-2
122	1	37	-2	-1
122	1	38	27091	-2
122	1	39	32004	-2
122	1	40	36920	-2
122	1	41	36920	-2
122	1	42	36920	-2
122	1	43	32005	-2
122	1	44	27092	-2
122	1	45	22175	-2
122	1	46	17260	-2
122	1	47	-1	-2
122	1	48	7429	-2
122	1	49	7429	-2
122	1	50	12344	-2
122	1	51	-2	-1
122	1	52	22174	-2
122	1	53	27091	-2
122	1	54	-1	7220651
122	1	55	36920	-2
122	1	56	41835	-2
122	1	57	41835	-2
122	1	58	36921	-2
122	1	59	32005	-2
122	1	60	0	-1
122	1	61	22175	-2
122	1	62	17260	-2
122	1	63	-1	7220651
122	1	64	7429	-2
