lsid	reff_orn	point_orn	dx	dy
111	1	1	7428	54061
111	1	2	7428	54061
111	1	3	12344	54061
111	1	4	17259	54061
111	1	5	-1	2970654
111	1	6	27091	54061
111	1	7	32004	54061
111	1	8	36920	54061
111	1	9	36920	49226
111	1	10	32005	49226
111	1	11	-1	4856004
111	1	12	22175	49226
111	1	13	17260	49226
111	1	14	12345	49226
111	1	15	7429	49226
111	1	16	2516	49226
111	1	17	2516	44307
111	1	18	7428	44307
111	1	19	12344	44307
111	1	20	17259	44307
111	1	21	22174	44307
111	1	22	27091	44307
111	1	23	32004	44307
111	1	24	-1	0
111	1	25	36920	39395
111	1	26	32005	-1
111	1	27	-2	-1
111	1	28	22175	39395
111	1	29	22175	39395
111	1	30	17260	39395
111	1	31	12345	39395
111	1	32	-2	-1
111	1	33	7429	34478
111	1	34	12344	34478
111	1	35	17259	34478
111	1	36	22174	34478
111	1	37	27091	-1
111	1	38	8193242	34478
111	1	39	0	-1
111	1	40	41835	34478
111	1	41	41835	29565
111	1	42	36921	29565
111	1	43	32005	29565
111	1	44	27092	29565
111	1	45	22175	29565
111	1	46	17260	29565
111	1	47	12345	29565
111	1	48	7429	29565
111	1	49	7429	-1
111	1	50	12344	24650
111	1	51	-2	-1
111	1	52	22174	24650
111	1	53	-1	24650
111	1	54	32004	24650
111	1	55	-1	36920
111	1	56	41835	24650
111	1	57	-1	19732
111	1	58	36921	19732
111	1	59	32005	19732
111	1	60	-2	-1
111	1	61	27092	19732
111	1	62	27092	27092
111	1	63	22175	19732
111	1	64	17260	19732
