lsid	reff_orn	point_orn	dx	dy
132	1	1	-1	4281395
132	1	2	12344	54081
132	1	3	17259	54081
132	1	4	22174	54081
132	1	5	27091	-1
132	1	6	32004	54081
132	1	7	36920	54081
132	1	8	41835	0
132	1	9	41835	49166
132	1	10	-1	49166
132	1	11	32005	49166
132	1	12	27092	49166
132	1	13	22175	49166
132	1	14	49007	-1
132	1	15	12345	49166
132	1	16	7429	49166
132	1	17	7429	-1
132	1	18	12344	44248
132	1	19	17259	44248
132	1	20	17259	44248
132	1	21	22174	44248
132	1	22	27091	44248
132	1	23	32004	-1
132	1	24	36920	44248
132	1	25	36920	39336
132	1	26	-2	-1
132	1	27	27092	39336
132	1	28	22175	39336
132	1	29	17260	39336
132	1	30	3747361	39336
132	1	31	-1	39336
132	1	32	2516	39336
132	1	33	2516	34418
132	1	34	-1	34418
132	1	35	12344	34418
132	1	36	17259	34418
132	1	37	22174	34418
132	1	38	27091	34418
132	1	39	-2	-1
132	1	40	36920	34418
132	1	41	36920	29505
132	1	42	36920	29505
132	1	43	32005	29505
132	1	44	27092	29505
132	1	45	22175	251
132	1	46	17260	29505
132	1	47	12345	29505
132	1	48	7429	-1
132	1	49	7429	24590
132	1	50	12344	24590
132	1	51	17259	24590
132	1	52	22174	24590
132	1	53	-2	-1
132	1	54	32004	24590
132	1	55	36920	-1
132	1	56	41835	24590
132	1	57	41835	19672
132	1	58	-2	-1
132	1	59	32005	19672
132	1	60	27092	19672
132	1	61	22175	19672
132	1	62	19672	17260
132	1	63	12345	19672
132	1	64	7429	19672
